"LPA" "MVPA" "SED"
"171" 0.990362804331987 0.00791071105014422 0.00172648461786912
"172" 0.990401689934485 0.00783887767672657 0.00175943238878869
"173" 0.990361940468876 0.00791198308179058 0.00172607644933316
"174" 0.990125691215571 0.00854831729991793 0.00132599148451119
"175" 0.990950441558386 0.007350767596057 0.00169879084555695
"176" 0.990977201924808 0.00728889444222783 0.00173390363296384
"177" 0.991122830075347 0.00728147615438905 0.00159569377026418
"178" 0.985435778628342 0.014067916497322 0.000496304874335727
"179" 0.657165754395032 0.00995746089697797 0.33287678470799
"180" 0.657887923094275 0.010330275864004 0.331781801041721
"181" 0.665315980155104 0.0088314056316365 0.32585261421326
"182" 0.612403203435976 0.008334499179967 0.379262297384057
"183" 0.422830073507748 0.109640204948561 0.467529721543691
"184" 0.0468540757218907 0.00182630690635012 0.951319617371759
"185" 0.0483397986721507 0.00227893067824916 0.9493812706496
"186" 0.047837182787755 0.00284468912517046 0.949318128087074
"187" 0.0429236001233443 0.00211468596734425 0.954961713909311
"188" 0.0387629775889796 0.00164017708311452 0.959596845327906
"189" 0.103876212055986 0.00378194946105718 0.892341838482957
"190" 0.0262203568147721 0.953469369535456 0.0203102736497718
"191" 0.0271342575225975 0.950020225537618 0.0228455169397841
"192" 0.0253094699050252 0.953603741439308 0.0210867886556668
"193" 0.0253660970743848 0.95228338808453 0.0223505148410856
"194" 0.025374986513164 0.952215062710656 0.0224099507761798
"195" 0.0255382598123453 0.95218905260456 0.0222726875830949
"196" 0.0253660970743848 0.95228338808453 0.0223505148410856
"197" 0.0249188608166041 0.953174881681481 0.0219062575019153
"198" 0.956949111383285 0.0151628150951361 0.0278880735215788
"199" 0.0135130645159227 3.02624160503021e-05 0.986456673068027
"200" 0.890701421770168 0.00676440349343897 0.102534174736393
"201" 0.478222130605505 0.0191529859197586 0.502624883474736
"202" 0.976222750337344 0.0199785215553903 0.0037987281072653
"203" 0.24037908483278 0.00111299479665256 0.758507920370568
"204" 0.195680604858107 0.000890470257013907 0.803428924884879
"205" 0.382287645320649 0.00183628412424349 0.615876070555107
"206" 0.223382079027081 0.000965550780052427 0.775652370192867
"207" 0.217645126920043 0.000934879779726994 0.78141999330023
"208" 0.242785888859478 0.00101904374389474 0.756195067396628
"209" 0.182359082816353 0.000692075506811116 0.816948841676836
"210" 0.399378689605447 0.00189450791369503 0.598726802480859
"211" 0.270260170152052 0.00111231886461652 0.728627510983332
"212" 0.193002369336945 0.000731276274439838 0.806266354388616
"213" 0.248329804993052 0.000970713575575157 0.750699481431373
"214" 0.214292333957675 0.000841612950789681 0.784866053091536
"215" 0.214884331515098 0.00082940432248222 0.78428626416242
"216" 0.205259627351087 0.000773984860364789 0.793966387788548
"217" 0.194292874706229 0.000738109787444513 0.804969015506326
"218" 0.207335516885912 0.000806696035258297 0.79185778707883
"219" 0.607568754106846 0.00390017552350928 0.388531070369644
"220" 0.672438917330337 0.00474585384121613 0.322815228828447
"221" 0.228389532503395 0.000893355596121946 0.770717111900483
"222" 0.206855152461395 0.000782140508799129 0.792362707029806
"223" 0.208290181439024 0.000789607684340523 0.790920210876635
"224" 0.216609180654789 0.00083299967543762 0.782557819669773
"225" 0.208290181439024 0.000789607684340523 0.790920210876635
"226" 0.574937756675517 0.00262479527947657 0.422437448045006
"227" 0.272894652655469 0.00103197828939052 0.72607336905514
"228" 0.223955643539137 0.000846905645828868 0.775197450815034
"229" 0.225499741045494 0.00085082361510738 0.773649435339399
"230" 0.239648341311529 0.000929290393854526 0.759422368294617
"231" 0.524992474151254 0.00260845181137584 0.47239907403737
"232" 0.535551619731397 0.00230614564414189 0.462142234624461
"233" 0.532956360849537 0.00217154480092692 0.464872094349537
"234" 0.571082437586235 0.00229367930464519 0.42662388310912
"235" 0.695542374584256 0.0033177341381538 0.30113989127759
"236" 0.572945863657865 0.00320325328498429 0.42385088305715
"237" 0.717114059930571 0.00683425587166961 0.276051684197759
"238" 0.68079139122445 0.00727343808466729 0.311935170690883
"239" 0.663633452678923 0.00800756462127486 0.328358982699802
"240" 0.662526475450678 0.0086010788688178 0.328872445680504
"241" 0.66157366422491 0.00888193969425824 0.329544396080832
"242" 0.563309196930926 0.00294553562598984 0.433745267443084
"243" 0.246669646128714 0.000934125068997445 0.752396228802289
"244" 0.246669646128714 0.000934125068997445 0.752396228802289
"245" 0.271097179279947 0.00103714507582435 0.727865675644229
"246" 0.276623786211777 0.0010670888943973 0.722309124893825
"247" 0.246669646128714 0.000934125068997445 0.752396228802289
"248" 0.268098724370499 0.00101130129681626 0.730889974332684
"249" 0.246669646128714 0.000934125068997445 0.752396228802289
"250" 0.316980471730898 0.00121768683265728 0.681801841436445
"251" 0.284565249713398 0.00105813883585511 0.714376611450746
"252" 0.289539225490006 0.0010842860800721 0.709376488429922
"253" 0.459297423315767 0.00260094360153556 0.538101633082697
"254" 0.449796661847443 0.00252737809255529 0.547675960060002
"255" 0.370055642888848 0.00153053630083704 0.628413820810314
"256" 0.325158450732863 0.00125943182122098 0.673582117445916
"257" 0.375688031782118 0.00150356933558536 0.622808398882297
"258" 0.336747302837956 0.00127019354654838 0.661982503615496
"259" 0.344969377710595 0.00131381082071799 0.653716811468687
"260" 0.388587978479501 0.00148548776598486 0.609926533754514
"261" 0.441034161179608 0.0016968313893432 0.557269007431049
"262" 0.43110300856604 0.00164954637055358 0.567247445063407
"263" 0.43110300856604 0.00164954637055358 0.567247445063407
"264" 0.43110300856604 0.00164954637055358 0.567247445063407
"265" 0.448500912391754 0.00175654924730397 0.549742538360941
"266" 0.492060118717643 0.00194259635444322 0.505997284927914
"267" 0.568987756374342 0.00238009804065337 0.428632145585005
"268" 0.803442814201274 0.00580223431221481 0.190754951486511
"269" 0.447689523623546 0.00241765268744397 0.54989282368901
"270" 0.496509204337867 0.00226920486255924 0.501221590799574
"271" 0.329963870532765 0.00135064643943231 0.668685483027803
"272" 0.349917297838857 0.00142695771875005 0.648655744442393
"273" 0.342279172155104 0.00136690244674226 0.656353925398154
"274" 0.317709314687722 0.00128013353926144 0.681010551773017
"275" 0.326204868743016 0.00127770495169596 0.672517426305289
"276" 0.322569117091137 0.00125741948224301 0.67617346342662
"277" 0.39038236350757 0.00151037307259106 0.608107263419839
"278" 0.335255400668607 0.00126834033043239 0.663476259000961
"279" 0.336968055662682 0.00127311351980391 0.661758830817514
"280" 0.345336934542352 0.00132527572457099 0.653337789733077
"281" 0.345336934542352 0.00132527572457099 0.653337789733077
"282" 0.33373560100468 0.00125671723610753 0.665007681759212
"283" 0.347063915163759 0.00133012317491534 0.651605961661326
"284" 0.336968055662682 0.00127311351980391 0.661758830817514
"285" 0.336632197291945 0.00127011699798347 0.662097685710071
"286" 0.375168441510229 0.00141774267530334 0.623413815814468
"287" 0.651869200240635 0.00446392550058842 0.343666874258776
"288" 0.00032713081515923 0.0441142879313724 0.955558581253468
"289" 0.141231084060312 0.675974202171117 0.182794713768572
"290" 0.155767583937696 0.606588167568402 0.237644248493902
"291" 0.138819011948858 0.660327173935899 0.200853814115243
"292" 0.170667749354201 0.503496457097392 0.325835793548406
"293" 0.178401842191205 0.487236749574719 0.334361408234076
"294" 0.250069316074673 0.274752805533984 0.475177878391343
"295" 0.218469635154243 0.311184650842134 0.470345714003623
"296" 0.22241651283559 0.296542494901253 0.481040992263157
"297" 0.22241651283559 0.296542494901253 0.481040992263157
"298" 0.204127418638769 0.449245699595801 0.34662688176543
"299" 0.121309112386833 0.691861162985681 0.186829724627487
"300" 0.0254414399421006 0.834195198371844 0.140363361686056
"301" 0.0213222245818746 0.911831496049517 0.0668462793686086
"302" 0.0174221650219304 0.79963918364448 0.18293865133359
"303" 0.00507364640919069 0.367781663859288 0.627144689731521
"304" 0.00160617689296915 0.153539148339706 0.844854674767325
"305" 0.00139200513458056 0.132810518162157 0.865797476703263
"306" 0.00202001211360577 0.191020531916779 0.806959455969616
"307" 0.000635393006619956 0.0711233184925331 0.928241288500847
"308" 0.00066712880127998 0.0763193899937965 0.923013481204924
"309" 0.000953792953455543 0.10933897560357 0.889707231442975
"310" 0.00102623998754687 0.115257547495669 0.883716212516784
"311" 0.000909411522355216 0.103616165470629 0.895474423007016
"312" 0.000998727239047196 0.117860373631112 0.881140899129841
"313" 0.104175224562679 0.822717637963728 0.073107137473593
"314" 0.154797953999243 0.645690800916768 0.199511245083989
"315" 0.160957675454026 0.629103576629736 0.209938747916239
"316" 0.0749467811319782 0.876641598758976 0.0484116201090461
"317" 0.0369731918006102 0.938840148685794 0.0241866595135961
"318" 0.037211418019423 0.938466644015158 0.0243219379654184
"319" 0.0372672219317189 0.937865878704477 0.0248668993638042
"320" 0.0372672219317189 0.937865878704477 0.0248668993638042
"321" 0.0376707113054445 0.936719516719903 0.0256097719746526
"322" 0.0361686840478973 0.940179630765223 0.0236516851868796
"323" 0.0476151425929756 0.936354097416928 0.0160307599900962
"324" 0.881751837174287 0.00512799988248881 0.113120162943224
"325" 0.465028317899655 0.00190765340133418 0.533064028699011
"326" 0.0320700454104043 0.00107730740375558 0.96685264718584
"327" 0.00410600324910727 0.00185516228466382 0.994038834466229
"328" 0.00502243380819548 0.000949085647462492 0.994028480544342
"329" 0.004215910410512 0.000781936648869483 0.995002152940619
"330" 0.00233322432303177 0.000830929021283417 0.996835846655685
"331" 0.00339008353407193 0.000659360065277707 0.99595055640065
"332" 0.00311426132700292 0.000781690160065669 0.996104048512931
"333" 0.00282257537325219 0.000601959074894861 0.996575465551853
"334" 0.00558029467152042 0.000703776800821999 0.993715928527658
"335" 0.0093479065573178 0.00176243894758005 0.988889654495102
"336" 0.198691059479812 0.00675236694060255 0.794556573579585
"337" 0.0868178551933217 0.00822622281251005 0.904955921994168
"338" 0.888665264004166 0.0114874957788358 0.0998472402169979
"339" 0.991975419863783 0.00709525340093525 0.00092932673528158
"340" 0.988253398007501 0.00583857743115999 0.00590802456133878
"341" 0.97849898738936 0.00558223185565228 0.0159187807549876
"342" 0.98446749657436 0.00580999063743661 0.00972251278820325
"343" 0.983748753959297 0.00556879618127454 0.0106824498594283
"344" 0.987466554346285 0.00732598579799838 0.00520745985571688
"345" 0.985356567007619 0.00595887335463823 0.00868455963774302
"346" 0.985235013173365 0.00547893130290037 0.00928605552373463
"347" 0.989130836586823 0.00645493687399169 0.00441422653918497
"348" 0.989129078542343 0.00604090130408293 0.00483002015357412
"349" 0.989213854907442 0.00565599101163653 0.00513015408092203
"350" 0.989888229445367 0.00898877014999168 0.00112300040464113
"351" 0.988817680954643 0.00704200243918788 0.0041403166061689
"352" 0.989891908238274 0.00787849858055669 0.00222959318116871
"353" 0.988600387714598 0.00573782890079922 0.0056617833846027
"354" 0.988866115519605 0.00568066223816504 0.00545322224222999
"355" 0.989599100051014 0.00725549167552554 0.00314540827346042
"356" 0.989492389407658 0.00733631034678548 0.00317130024555617
"357" 0.98989780684627 0.00568985518374551 0.00441233796998492
"358" 0.989454651189779 0.00575936244555827 0.0047859863646623
"359" 0.987928241464687 0.0054875708377711 0.00658418769754161
"360" 0.987358595185568 0.00635635837402948 0.00628504644040197
"361" 0.693507445913879 0.00638363928302243 0.300108914803098
"362" 0.698938222154061 0.00649390417264254 0.294567873673296
"363" 0.712916773237135 0.00697279380670228 0.280110432956163
"364" 0.708010515882563 0.00662770457595224 0.285361779541485
"365" 0.68233041130019 0.00720928820505916 0.310460300494751
"366" 0.679893997691129 0.00747603663501704 0.312629965673854
"367" 0.68061487915973 0.00687528116650842 0.312509839673762
"368" 0.674277276329145 0.00766680116761693 0.318055922503238
"369" 0.674469328906511 0.00756458739545377 0.317966083698035
"370" 0.675565264874283 0.00761795352115017 0.316816781604567
"371" 0.671980126368647 0.00766522875035175 0.320354644881001
"372" 0.675380912862342 0.0070058952104477 0.31761319192721
"373" 0.719729290701128 0.00664939114980541 0.273621318149066
"374" 0.711466880941536 0.00710688903965873 0.281426230018806
"375" 0.711190914448836 0.00713293973204184 0.281676145819122
"376" 0.8311366900741 0.00706606751082011 0.16179724241508
"377" 0.687920526171929 0.0073371638239592 0.304742310004112
"378" 0.687882238344635 0.00721666606249669 0.304901095592869
"379" 0.684121394180911 0.0072480307111276 0.308630575107961
"380" 0.679893997691129 0.00747603663501704 0.312629965673854
"381" 0.679893997691129 0.00747603663501704 0.312629965673854
"382" 0.663822304299885 0.0090147187483437 0.327162976951771
"383" 0.664226371630126 0.00911290976826117 0.326660718601613
"384" 0.666247390396747 0.00874100303772623 0.325011606565527
"385" 0.664157669938578 0.00896268090628446 0.326879649155138
"386" 0.664097282633517 0.00914354637441124 0.326759170992072
"387" 0.663841169469329 0.00901975822182702 0.327139072308843
"388" 0.667019849890511 0.0087924886974248 0.324187661412064
"389" 0.666036937697622 0.00880154676881283 0.325161515533565
"390" 0.666036937697622 0.00880154676881283 0.325161515533565
"391" 0.667997141367739 0.00897058646450019 0.323032272167761
"392" 0.680114270257494 0.00690865592751815 0.312977073814988
"393" 0.68467318219614 0.00730001921963862 0.308026798584222
"394" 0.688793758566794 0.00707356381951453 0.304132677613692
"395" 0.690169537054845 0.00720081707147574 0.30262964587368
"396" 0.69035718671158 0.0070600600998483 0.302582753188572
"397" 0.689960166023968 0.00712719530318395 0.302912638672848
"398" 0.696952794754823 0.00700388940261181 0.296043315842565
"399" 0.714007120042654 0.00654327964134658 0.279449600316
"400" 0.424945802239426 0.00150992863713758 0.573544269123437
"401" 0.514164224720596 0.00239850277574072 0.483437272503663
"402" 0.887782205979105 0.00497392177894334 0.107243872241952
"403" 0.789277567890945 0.00457999702153617 0.206142435087519
"404" 0.897330230154583 0.00494477806387255 0.097724991781544
"405" 0.859409900902432 0.00398491289225488 0.136605186205313
"406" 0.863009388643639 0.00405193633660924 0.132938675019752
"407" 0.859409900902432 0.00398491289225488 0.136605186205313
"408" 0.940791429595322 0.00466941725451114 0.0545391531501673
"409" 0.847567403974134 0.00381592896161852 0.148616667064247
"410" 0.787716220355204 0.00339796646551016 0.208885813179286
"411" 0.787716220355204 0.00339796646551016 0.208885813179286
"412" 0.810223782924138 0.00367080352695778 0.186105413548904
"413" 0.818549613981972 0.00374797589124608 0.177702410126782
"414" 0.818549613981972 0.00374797589124608 0.177702410126782
"415" 0.818549613981972 0.00374797589124608 0.177702410126782
"416" 0.894707069428018 0.00845497081413707 0.0968379597578453
"417" 0.00273890995763046 0.00275150722796462 0.994509582814405
"418" 0.00175337354386127 0.00292031254338155 0.995326313912757
"419" 0.00513272778844583 0.00348697933576004 0.991380292875794
"420" 0.00654476008803991 0.00237573917217497 0.991079500739785
"421" 0.00277423037566282 0.00205143956600016 0.995174330058337
"422" 0.0118261246137218 0.00272514474806253 0.985448730638216
"423" 0.0138002573178 0.00406036077601139 0.982139381906189
"424" 0.00602866005777748 0.00236558054552321 0.991605759396699
"425" 0.00795903031201224 0.00271095415146118 0.989330015536527
"426" 0.438670085425454 0.0114782682520704 0.549851646322476
"427" 0.00637283754177851 0.00105628520906945 0.992570877249152
"428" 0.00697339624748271 0.00094623907591089 0.992080364676606
"429" 0.0486282875984192 0.00189728962850575 0.949474422773075
"430" 0.133688731913575 0.00429884314120453 0.86201242494522
"431" 0.00580649142790636 0.00195694359222746 0.992236564979866
"432" 0.00384583001137209 0.00321915489852598 0.992935015090102
"433" 0.00529561366899732 0.000598781679112759 0.99410560465189
"434" 0.0106322441876916 0.000840178215806363 0.988527577596502
"435" 0.00632205857687249 0.0171761893713266 0.976501752051801
"436" 0.0602457515042783 0.00103024275218736 0.938724005743534
"437" 0.0170516182564844 0.000415040423616734 0.982533341319899
"438" 0.0150544317250096 0.015063017097155 0.969882551177835
"439" 0.00423171129025721 0.00125368040917809 0.994514608300565
"440" 0.00649058733753365 0.00188986685509439 0.991619545807372
"441" 0.00286788338163276 0.00470041861996664 0.992431697998401
"442" 0.633187541468295 0.00393167199040306 0.362880786541302
"443" 0.839943670821579 0.00617707791911405 0.153879251259307
"444" 0.595339925159639 0.015009829296523 0.389650245543839
"445" 0.702303780721178 0.0148587230178269 0.282837496260995
"446" 0.00648673903342053 0.000644363048094767 0.992868897918485
"447" 0.0333383284366262 0.0044172758166694 0.962244395746704
"448" 0.207099371636377 0.000692512010458113 0.792208116353165
"449" 0.00956321981540451 0.000118118646379816 0.990318661538216
"450" 0.00448052719635239 0.00575894130798836 0.989760531495659
"451" 0.00642605836091256 0.00193827202980946 0.991635669609278
"452" 0.00350988609503995 0.0047922817713587 0.991697832133601
"453" 0.00278914072283704 0.00295634936784063 0.994254509909322
"454" 0.00418810312124291 0.00438383843222273 0.991428058446534
"455" 0.00217674312518679 0.00336411159154082 0.994459145283272
"456" 0.00197385787541655 0.00309847355544734 0.994927668569136
"457" 0.00211746504740529 0.00218322548125686 0.995699309471338
"458" 0.00180621886738302 0.00238665022920263 0.995807130903414
"459" 0.00177201534297909 0.00202533583667771 0.996202648820343
"460" 0.00190909005658535 0.00234614989081687 0.995744760052598
"461" 0.00212919666439573 0.00245236847942971 0.995418434856175
"462" 0.00195266715542361 0.00269428667532741 0.995353046169249
"463" 0.00234090900310255 0.00298059130683972 0.994678499690058
"464" 0.00213608910766788 0.0030990493331223 0.99476486155921
"465" 0.00183112465252431 0.000469330244567208 0.997699545102908
"466" 0.00269783525765202 2.20944886943928e-05 0.997280070253654
"467" 0.00129933247588517 1.91391335834957e-05 0.998681528390531
"468" 0.00124479617412787 1.29646970276942e-05 0.998742239128845
"469" 0.00166883680582314 5.46924663696529e-05 0.998276470727807
"470" 0.00214825209746905 0.00138507068162281 0.996466677220908
"471" 0.0022714570120551 0.00171815010061851 0.996010392887326
"472" 0.00245949054316191 0.00804475512387387 0.989495754332964
"473" 0.00440943998411766 0.00252742167315344 0.993063138342729
"474" 0.0228242790685013 0.0170370476119258 0.960138673319573
