TenPct_GEleftX	TenPct_GEleftY	TenPct_GEleftZ	TwentyFivePct_GEleftY	TwentyFivePct_GEleftZ	FiftyPct_GEleftX	FiftyPct_GEleftY	FiftyPct_GEleftZ	SeventyFivePct_GEleftX	SeventyFivePct_GEleftY	SeventyFivePct_GEleftZ	NinetyPct_GEleftX	NinetyPct_GEleftY	NinetyPct_GEleftZ	TwentyFivePct_GEleftX
-0.7586524300441811	-0.17034191776459884	0.5867332723002798	-0.07570751900648909	0.9494984675397004	0.050471679337657616	0.0031544799586025185	1.0283604665047918	0.4132368745770783	0.3028300760259501	1.1703120646419567	0.6025056720932978	0.4290092743700966	1.186084464434975	-0.3911555148668551
0.06624407913067554	-0.07570751900648909	1.1703120646419567	-0.07570751900648909	1.1703120646419567	0.06624407913067554	-0.07570751900648909	1.1703120646419567	0.06624407913067554	-0.07570751900648909	1.1703120646419567	0.06624407913067554	-0.07570751900648909	1.1703120646419567	0.06624407913067554
0.129333678302749	-0.05993511921347072	1.1545396648489383	-0.044162719420452363	1.1545396648489383	0.129333678302749	-0.044162719420452363	1.1703120646419567	0.2081956772678404	0.03469927954463925	1.1703120646419567	0.2081956772678404	0.03469927954463925	1.1703120646419567	0.129333678302749
-0.1072523185925256	0.2697080364606117	-0.8343599490506691	0.6340504716793345	-0.1427402181268167	0.0031544799586025185	0.9494984675397004	0.018926879751620884	0.0820164789236939	1.012588066711774	0.507871273335188	0.6182780718863161	1.0283604665047918	0.7917744696095177	-0.012617919834415849
0.0031544799586025185	1.012588066711774	-0.12302471838554395	1.012588066711774	-0.12302471838554395	0.018926879751620884	1.0283604665047918	0.129333678302749	0.03469927954463925	1.0441328662978102	0.22396807706085875	0.03469927954463925	1.0441328662978102	0.22396807706085875	0.0031544799586025185
-0.012617919834415849	0.9810432671257372	-0.17034191776459884	0.9968156669187556	-0.15456951797158047	0.0031544799586025185	1.012588066711774	-0.07570751900648909	0.0031544799586025185	1.0283604665047918	0.050471679337657616	0.03469927954463925	1.0441328662978102	0.22396807706085875	0.0031544799586025185
0.0031544799586025185	1.0283604665047918	-0.028390319627433987	1.0283604665047918	-0.028390319627433987	0.0031544799586025185	1.0283604665047918	0.0031544799586025185	0.0031544799586025185	1.0441328662978102	0.11356127850973065	0.0031544799586025185	1.0441328662978102	0.11356127850973065	0.0031544799586025185
-0.2649763165227086	0.6971400708514075	-0.3753831150738367	0.9021812681606458	-0.31229351590176346	0.0031544799586025185	0.9968156669187556	-0.044162719420452363	0.018926879751620884	1.0441328662978102	0.11356127850973065	0.050471679337657616	1.0441328662978102	0.8706364685746091	0.0031544799586025185
-0.2965211161087451	0.6813676710583896	0.8706364685746091	0.6813676710583896	0.8706364685746091	-0.2807487163157269	0.6813676710583896	0.8706364685746091	-0.2807487163157269	0.6813676710583896	0.8706364685746091	-0.2807487163157269	0.6971400708514075	0.8706364685746091	-0.2965211161087451
-0.2807487163157269	0.6971400708514075	0.8548640687815907	0.6971400708514075	0.8548640687815907	-0.2649763165227086	0.6971400708514075	0.8706364685746091	-0.2649763165227086	0.6971400708514075	0.8706364685746091	-0.2649763165227086	0.6971400708514075	0.8706364685746091	-0.2807487163157269
