TenPct_AGhipX	TenPct_AGhipY	TenPct_AGhipZ	TwentyFivePct_AGhipX	TwentyFivePct_AGhipY	TwentyFivePct_AGhipZ	FiftyPct_AGhipX	FiftyPct_AGhipY	FiftyPct_AGhipZ	SeventyFivePct_AGhipX	SeventyFivePct_AGhipY	SeventyFivePct_AGhipZ	NinetyPct_AGhipX	NinetyPct_AGhipY	NinetyPct_AGhipZ
0.52	0.828	-0.117	0.52	0.828	-0.117	0.52	0.828	-0.117	0.52	0.828	-0.117	0.523	0.836	-0.07400000000000001
0.527	0.828	-0.098	0.531	0.828	-0.098	0.531	0.828	-0.098	0.531	0.828	-0.094	0.531	0.8320000000000001	-0.086
0.531	0.82	-0.113	0.535	0.828	-0.105	0.535	0.828	-0.102	0.535	0.828	-0.102	0.539	0.828	-0.098
0.211	0.828	-0.2664	0.508	0.828	-0.14800000000000002	0.535	0.828	-0.102	0.535	0.836	-0.102	0.535	0.941	-0.102
0.539	0.816	-0.125	0.539	0.82	-0.125	0.539	0.82	-0.125	0.5429999999999999	0.82	-0.121	0.5429999999999999	0.82	-0.113
0.539	0.82	-0.125	0.539	0.82	-0.125	0.539	0.82	-0.125	0.539	0.82	-0.125	0.539	0.82	-0.125
0.539	0.816	-0.125	0.539	0.816	-0.125	0.5429999999999999	0.82	-0.117	0.547	0.82	-0.117	0.547	0.82	-0.117
0.547	0.82	-0.117	0.547	0.82	-0.117	0.547	0.82	-0.117	0.547	0.82	-0.117	0.547	0.82	-0.117
0.539	0.813	-0.145	0.539	0.816	-0.13699999999999998	0.5429999999999999	0.82	-0.133	0.547	0.82	-0.117	0.547	0.82	-0.117
0.539	0.82	-0.13699999999999998	0.539	0.82	-0.13699999999999998	0.539	0.82	-0.13699999999999998	0.539	0.82	-0.13699999999999998	0.539	0.82	-0.13699999999999998
0.535	0.816	-0.13699999999999998	0.535	0.82	-0.13699999999999998	0.539	0.82	-0.105	0.5429999999999999	0.8240000000000001	-0.078	0.5429999999999999	0.8240000000000001	-0.078
0.5429999999999999	0.813	-0.117	0.5429999999999999	0.813	-0.117	0.5429999999999999	0.813	-0.117	0.5429999999999999	0.813	-0.117	0.547	0.813	-0.117
0.5429999999999999	0.813	-0.117	0.5429999999999999	0.813	-0.117	0.5429999999999999	0.813	-0.117	0.5429999999999999	0.813	-0.117	0.5429999999999999	0.813	-0.117
0.5429999999999999	0.813	-0.117	0.5429999999999999	0.813	-0.117	0.5429999999999999	0.813	-0.117	0.5429999999999999	0.813	-0.117	0.5429999999999999	0.813	-0.117
0.051	0.813	-0.379	0.059	0.813	-0.3670000000000001	0.5429999999999999	0.813	-0.117	0.5429999999999999	0.941	-0.117	0.5429999999999999	0.949	-0.117
0.035	0.816	-0.414	0.047	0.855	-0.41	0.063	0.93	-0.383	0.461	0.938	-0.32299999999999995	0.523	0.945	-0.203
0.14800000000000002	0.82	-0.445	0.4920000000000001	0.8240000000000001	-0.121	0.508	0.84	-0.07999999999999999	0.5429999999999999	0.852	-0.012	0.547	0.871	0.008
0.484	0.8440000000000001	-0.102	0.4920000000000001	0.848	-0.102	0.4920000000000001	0.848	-0.086	0.496	0.852	-0.078	0.504	0.855	-0.07
0.48	0.8440000000000001	-0.09	0.484	0.848	-0.08199999999999999	0.488	0.852	-0.059	0.496	0.855	-0.043	0.5	0.863	-0.027000000000000003
0.223	0.805	-0.328	0.477	0.809	-0.055999999999999994	0.555	0.809	0.023	0.555	0.8590000000000001	0.031	0.5589999999999999	0.895	0.035
0.555	0.809	0.031	0.555	0.809	0.031	0.555	0.809	0.031	0.555	0.809	0.031	0.555	0.809	0.031
0.555	0.809	0.031	0.555	0.809	0.031	0.555	0.809	0.031	0.555	0.809	0.031	0.555	0.809	0.031
0.555	0.809	0.031	0.555	0.809	0.031	0.555	0.809	0.031	0.555	0.809	0.031	0.555	0.809	0.031
0.555	0.809	0.031	0.555	0.809	0.031	0.555	0.809	0.031	0.555	0.809	0.031	0.555	0.809	0.031
0.555	0.809	0.031	0.555	0.809	0.031	0.555	0.809	0.031	0.555	0.809	0.031	0.555	0.809	0.031
0.555	0.809	0.031	0.555	0.809	0.031	0.555	0.809	0.031	0.555	0.809	0.031	0.555	0.809	0.031
0.547	0.797	-0.051	0.555	0.797	-0.004	0.555	0.809	0.0	0.578	0.809	0.031	0.578	0.813	0.031
0.5660000000000001	0.797	0.0	0.574	0.797	0.027000000000000003	0.578	0.797	0.039	0.578	0.8009999999999999	0.039	0.578	0.8009999999999999	0.039
0.0	0.797	-0.422	0.016	0.922	-0.418	0.043	0.93	-0.406	0.063	0.934	-0.363	0.578	0.945	0.039
0.055	0.926	-0.414	0.059	0.93	-0.406	0.08199999999999999	0.934	-0.391	0.102	0.941	-0.363	0.129	0.949	-0.328
0.078	0.934	-0.391	0.086	0.934	-0.383	0.096	0.938	-0.371	0.109	0.938	-0.371	0.109	0.941	-0.363
0.109	0.902	-0.4344	0.121	0.922	-0.395	0.125	0.93	-0.387	0.13699999999999998	0.938	-0.371	0.211	0.941	-0.281
0.10160000000000002	0.8320000000000001	-0.316	0.191	0.84	-0.301	0.219	0.934	-0.16399999999999998	0.504	0.945	-0.078	0.527	0.98	-0.039
-0.332	0.938	-0.246	-0.25	0.965	-0.191	-0.15000000000000002	0.992	-0.117	0.017	1.008	-0.07	0.063	1.02	0.078
-0.387	0.8909999999999999	-0.293	-0.34	0.941	-0.242	-0.23	0.965	-0.199	-0.184	0.984	-0.133	-0.156	1.016	-0.113
-0.266	0.797	-0.371	-0.199	0.918	-0.316	-0.152	0.98	-0.215	-0.105	1.047	-0.129	-0.055	1.109	-0.07
-0.203	0.914	-0.34	-0.16399999999999998	0.965	-0.285	-0.14300000000000002	0.98	-0.227	-0.109	0.996	-0.195	-0.078	1.043	-0.129
-0.1604	0.961	-0.297	-0.117	0.969	-0.289	-0.113	0.973	-0.285	-0.098	0.977	-0.266	-0.059	1.0	-0.20659999999999945
-0.117	0.965	-0.293	-0.113	0.973	-0.285	-0.102	0.977	-0.258	-0.086	0.988	-0.25	-0.066	0.996	-0.219
-0.184	0.938	-0.344	-0.14800000000000002	0.965	-0.289	-0.098	0.988	-0.223	-0.059	1.004	-0.156	-0.012	1.023	-0.008
-0.25	0.8009999999999999	-0.402	-0.17600000000000002	0.906	-0.344	-0.109	0.984	-0.227	-0.07400000000000001	1.039	-0.16	-0.031	1.1023000000000005	-0.098
-0.273	0.7809999999999999	-0.418	-0.191	0.875	-0.371	-0.141	0.977	-0.254	-0.098	1.055	-0.145	-0.059	1.1174000000000006	-0.102
-0.2544	0.777	-0.4184	-0.191	0.8859999999999999	-0.3680000000000001	-0.141	0.977	-0.227	-0.09	1.0590000000000002	-0.121	-0.051	1.125	-0.063
-0.4574	0.8547	-0.289	-0.289	0.922	-0.211	-0.102	1.0	-0.125	-0.051	1.008	-0.113	-0.039	1.0514000000000006	-0.039
-0.039	0.988	-0.207	-0.027000000000000003	0.992	-0.199	-0.016	0.996	-0.188	-0.004	1.0	-0.172	0.012	1.008	-0.141
-0.3674	0.941	-0.199	-0.18	0.98	-0.16899999999999998	-0.09	0.996	-0.129	-0.016	1.012	-0.08900000000000001	0.004	1.023	-0.031
-0.5824	0.813	-0.227	-0.293	0.938	-0.191	-0.121	0.98	-0.16	-0.043	1.008	-0.133	0.023	1.039	-0.098
-0.691	0.7190000000000001	-0.426	-0.645	0.7659999999999999	-0.258	-0.551	0.82	-0.211	-0.191	0.941	-0.172	-0.06569999999999959	1.008	-0.141
-0.125	0.914	-0.305	-0.07400000000000001	0.969	-0.234	-0.035	0.996	-0.17600000000000002	0.004	1.02	-0.133	0.043	1.0590000000000002	-0.086
-0.445	0.8590000000000001	-0.246	-0.414	0.922	-0.121	-0.375	0.945	-0.066	-0.297	0.973	-0.02	-0.152	1.027	0.203
-0.508	0.8009999999999999	-0.301	-0.473	0.871	-0.238	-0.41	0.93	-0.13699999999999998	-0.344	0.969	-0.039	-0.301	1.016	0.063
-0.504	0.875	-0.18	-0.4920000000000001	0.887	-0.152	-0.461	0.902	-0.141	-0.402	0.941	-0.113	-0.363	0.973	-0.043
-0.5	0.8009999999999999	-0.336	-0.426	0.887	-0.212	-0.363	0.945	-0.117	-0.324	0.988	-0.035	-0.285	1.047	0.047
-0.523	0.746	-0.344	-0.426	0.848	-0.266	-0.348	0.934	-0.12300000000000001	-0.301	1.031	0.0	-0.266	1.1054000000000006	0.07400000000000001
-0.508	0.762	-0.344	-0.414	0.852	-0.273	-0.344	0.934	-0.129	-0.289	1.027	-0.004	-0.254	1.1134000000000006	0.07
-0.488	0.785	-0.336	-0.43	0.863	-0.27	-0.359	0.93	-0.113	-0.309	1.016	0.02	-0.27	1.086	0.102
