Participant,Pearson_Correlation,Spearman_Correlation,Sensitivity,Sensitivity CI,Specificity,Specificity CI
OA16,0.22387141490589194,0.2766078220056582,"[0.35207, 0.93765, 0.0]","[(0.35002, 0.35413), (0.9357, 0.9396), (0.0, 0.0)]","[0.94153, 0.34438, 1.0]","[(0.93971, 0.94335), (0.34236, 0.3464), (1.0, 1.0)]",73302,134898,0,3685,55415,0,51,4749,0
KOA73,0.18804243226833645,0.19541762972717733,"[0.4999, 0.91231, 0.0]","[(0.49823, 0.50157), (0.90847, 0.91614), (0.0, 0.0)]","[0.91281, 0.49879, 1.0]","[(0.90906, 0.91656), (0.49712, 0.50046), (1.0, 1.0)]",172254,172326,0,1831,19049,0,68,832,0
KOA59,0.19242245621122073,0.3326903856724815,"[0.48735, 0.86435, 0.0]","[(0.48545, 0.48924), (0.86251, 0.86619), (0.0, 0.0)]","[0.85699, 0.48753, 1.0]","[(0.85513, 0.85885), (0.48564, 0.48942), (1.0, 1.0)]",130151,136909,0,18036,114924,0,1365,1335,0
OA61,0.2292264178721162,0.2726916162200141,"[0.24698, 0.95573, 0.0]","[(0.24483, 0.24912), (0.9545, 0.95696), (0.0, 0.0)]","[0.95697, 0.24144, 1.0]","[(0.95578, 0.95817), (0.23934, 0.24355), (1.0, 1.0)]",38380,117020,0,4747,102473,0,24,3636,0
KOA54,0.2682669106659807,0.26866109255636594,"[0.5752, 0.81441, 0.0]","[(0.57351, 0.5769), (0.81104, 0.81779), (0.0, 0.0)]","[0.8157, 0.57443, 1.0]","[(0.81235, 0.81904), (0.57273, 0.57612), (1.0, 1.0)]",187539,138501,0,9465,41535,0,23,457,0
OA77,0.23905097550657473,0.2453812670196657,"[0.29298, 0.95356, 0.0]","[(0.2908, 0.29516), (0.95172, 0.9554), (0.0, 0.0)]","[0.95373, 0.29266, 1.0]","[(0.9519, 0.95556), (0.29048, 0.29485), (1.0, 1.0)]",48869,117931,0,2332,47888,0,0,180,0
HOA16,0.1801241096031467,0.20693063014419213,"[0.34067, 0.9654, 0.0]","[(0.33887, 0.34247), (0.96335, 0.96744), (0.0, 0.0)]","[0.96599, 0.3386, 1.0]","[(0.96402, 0.96796), (0.33681, 0.3404), (1.0, 1.0)]",90590,175330,0,1063,29657,0,41,1699,0
KOA10,0.3752774916196919,0.4434218928095214,"[0.59211, 0.90289, 0.0]","[(0.59023, 0.59398), (0.90108, 0.9047), (0.0, 0.0)]","[0.89954, 0.59118, 1.0]","[(0.89772, 0.90136), (0.58931, 0.59305), (1.0, 1.0)]",156458,107782,0,10010,93070,0,466,734,0
HOA24,0.3422786992814949,0.44609453925492926,"[0.75107, 0.89333, 0.0]","[(0.74952, 0.75262), (0.89028, 0.89639), (0.0, 0.0)]","[0.89366, 0.74869, 1.0]","[(0.89065, 0.89667), (0.74714, 0.75025), (1.0, 1.0)]",223473,74067,0,4192,35108,0,102,978,0
OA37,0.1811908584910632,0.2547731313610889,"[0.22651, 0.97597, 0.0]","[(0.22432, 0.2287), (0.97478, 0.97716), (0.0, 0.0)]","[0.97604, 0.22535, 1.0]","[(0.97486, 0.97722), (0.22317, 0.22754), (1.0, 1.0)]",31666,108134,0,1527,62013,0,14,766,0
OA35,0.3806532092570806,0.46920989512171,"[0.51513, 0.90105, 0.0]","[(0.51324, 0.51703), (0.89958, 0.90252), (0.0, 0.0)]","[0.9251, 0.41599, 1.0]","[(0.92402, 0.92619), (0.41432, 0.41766), (1.0, 1.0)]",137757,129663,0,15620,142240,0,1191,65409,0
KOA65,0.23505088471646501,0.34429334374385706,"[0.29769, 0.97441, 0.0]","[(0.29557, 0.29981), (0.97365, 0.97516), (0.0, 0.0)]","[0.96831, 0.26834, 1.0]","[(0.96753, 0.96909), (0.26642, 0.27025), (1.0, 1.0)]",53227,125573,0,4315,164285,0,1868,24652,0
KOA22,0.2645691175136631,0.3002882212297755,"[0.86353, 0.7408, 0.0]","[(0.86247, 0.86458), (0.73349, 0.74811), (0.0, 0.0)]","[0.74198, 0.86286, 1.0]","[(0.73479, 0.74917), (0.86181, 0.86392), (1.0, 1.0)]",352578,55722,0,3577,10223,0,92,328,0
OA42,0.16122647513308178,0.19876168823090934,"[0.15053, 0.99247, 0.0]","[(0.14896, 0.1521), (0.99182, 0.99311), (0.0, 0.0)]","[0.99221, 0.14876, 1.0]","[(0.99157, 0.99286), (0.14721, 0.15031), (1.0, 1.0)]",30085,169775,0,523,68897,0,38,2602,0
HOA9,0.18338456202720682,0.15154529268330233,"[0.66833, 0.91481, 0.0]","[(0.66648, 0.67019), (0.90592, 0.92371), (0.0, 0.0)]","[0.91308, 0.66808, 1.0]","[(0.90424, 0.92192), (0.66622, 0.66993), (1.0, 1.0)]",165533,82147,0,322,3458,0,17,103,0
HOA42,0.28427187747775295,0.36133187318574295,"[0.78019, 0.764, 0.0]","[(0.77867, 0.78171), (0.75897, 0.76903), (0.0, 0.0)]","[0.77291, 0.77588, 1.0]","[(0.7681, 0.77772), (0.77435, 0.7774), (1.0, 1.0)]",222636,62724,0,6457,20903,0,165,1635,0
KOA6,0.3371097004132694,0.3945796307431111,"[0.47968, 0.94079, 0.0]","[(0.47779, 0.48157), (0.93925, 0.94234), (0.0, 0.0)]","[0.94607, 0.45997, 1.0]","[(0.94468, 0.94746), (0.45812, 0.46181), (1.0, 1.0)]",128909,139831,0,5311,84389,0,167,11713,0
OA65,0.23791980927958667,0.2626746749973723,"[0.26269, 0.97569, 0.0]","[(0.261, 0.26438), (0.9747, 0.97667), (0.0, 0.0)]","[0.97527, 0.26224, 1.0]","[(0.97429, 0.97626), (0.26056, 0.26392), (1.0, 1.0)]",68830,193190,0,2286,91734,0,55,605,0
OA17,0.33132673538183766,0.3714455168511657,"[0.53632, 0.83477, 0.0]","[(0.53447, 0.53817), (0.83293, 0.83661), (0.0, 0.0)]","[0.83948, 0.52576, 1.0]","[(0.8377, 0.84126), (0.52392, 0.52759), (1.0, 1.0)]",149826,129534,0,25885,130775,0,235,5825,0
HOA39,0.33577617402676774,0.35070743968967544,"[0.6518, 0.87606, 0.0]","[(0.65005, 0.65354), (0.87282, 0.8793), (0.0, 0.0)]","[0.87526, 0.65136, 1.0]","[(0.87203, 0.8785), (0.64961, 0.6531), (1.0, 1.0)]",187131,99969,0,4923,34797,0,69,231,0
KOA69,0.25104151823031173,0.25021079469958557,"[0.55366, 0.84302, 0.0]","[(0.55181, 0.55552), (0.8392, 0.84684), (0.0, 0.0)]","[0.84329, 0.55354, 1.0]","[(0.83947, 0.8471), (0.55169, 0.5554), (1.0, 1.0)]",153376,123644,0,5463,29337,0,0,60,0
OA26,0.2530946257131633,0.33131685266723687,"[0.29823, 0.97653, 0.0]","[(0.29613, 0.30033), (0.97556, 0.97749), (0.0, 0.0)]","[0.97788, 0.28293, 1.0]","[(0.97699, 0.97878), (0.28092, 0.28494), (1.0, 1.0)]",54343,127877,0,2207,91813,0,98,10102,0
HOA20,0.20212673086944566,0.26403511165456295,"[0.30336, 0.95596, 0.0]","[(0.30116, 0.30556), (0.95428, 0.95764), (0.0, 0.0)]","[0.95286, 0.30079, 1.0]","[(0.95116, 0.95456), (0.29861, 0.30297), (1.0, 1.0)]",50837,116743,0,2526,54834,0,291,2109,0
OA41,0.1976665760249291,0.2602518615270279,"[0.27077, 0.96761, 0.0]","[(0.26867, 0.27287), (0.96613, 0.96909), (0.0, 0.0)]","[0.96987, 0.26256, 1.0]","[(0.96851, 0.97123), (0.2605, 0.26461), (1.0, 1.0)]",46383,124917,0,1782,53238,0,42,5478,0
KOA51,0.3754191534581688,0.4809346849930644,"[0.90247, 0.89336, 0.0]","[(0.90141, 0.90353), (0.88805, 0.89868), (0.0, 0.0)]","[0.89491, 0.90034, 1.0]","[(0.88978, 0.90003), (0.89927, 0.90141), (1.0, 1.0)]",271444,29336,0,1382,11578,0,62,718,0
OA81,0.10747642755494105,0.1375733990806454,"[0.09628, 0.98305, 0.0]","[(0.09513, 0.09743), (0.98222, 0.98387), (0.0, 0.0)]","[0.98367, 0.09441, 1.0]","[(0.98288, 0.98446), (0.09328, 0.09554), (1.0, 1.0)]",24302,228118,0,1588,92072,0,28,5252,0
KOA55,0.36435959560595016,0.4364528798939529,"[0.5927, 0.90158, 0.0]","[(0.59093, 0.59446), (0.89977, 0.90339), (0.0, 0.0)]","[0.90165, 0.5886, 1.0]","[(0.89986, 0.90344), (0.58684, 0.59037), (1.0, 1.0)]",175746,120774,0,10210,93530,0,235,2225,0
KOA38,0.3002836997188606,0.3312966347398912,"[0.44405, 0.88505, 0.0]","[(0.44215, 0.44595), (0.88219, 0.88791), (0.0, 0.0)]","[0.92799, 0.39756, 1.0]","[(0.92619, 0.92979), (0.39579, 0.39933), (1.0, 1.0)]",116590,145970,0,5490,42270,0,196,31004,0
OA30,0.13935479269115236,0.1864913217014386,"[0.17342, 0.98253, 0.0]","[(0.17194, 0.1749), (0.98155, 0.9835), (0.0, 0.0)]","[0.98148, 0.17169, 1.0]","[(0.98049, 0.98246), (0.17023, 0.17316), (1.0, 1.0)]",43473,207207,0,1212,68148,0,134,3166,0
KOA26,0.49415549603855363,0.6337334215258973,"[0.80285, 0.9373, 0.0]","[(0.80144, 0.80425), (0.93561, 0.93899), (0.0, 0.0)]","[0.9386, 0.79336, 1.0]","[(0.93696, 0.94023), (0.79194, 0.79478), (1.0, 1.0)]",246538,60542,0,4966,74234,0,133,3707,0
OA44,0.3396707381184789,0.34732065783436883,"[0.59809, 0.80679, 0.0]","[(0.59604, 0.60015), (0.80384, 0.80973), (0.0, 0.0)]","[0.80759, 0.59728, 1.0]","[(0.80466, 0.81052), (0.59523, 0.59934), (1.0, 1.0)]",130552,87728,0,13355,55765,0,2,298,0
HOA1,0.32122667847522934,0.38109013472578435,"[0.7311, 0.76216, 0.0]","[(0.72956, 0.73264), (0.75858, 0.76575), (0.0, 0.0)]","[0.77056, 0.72374, 1.0]","[(0.76714, 0.77398), (0.7222, 0.72528), (1.0, 1.0)]",233587,85913,0,12886,41294,0,426,3414,0
HOA12,0.38564197142121515,0.4671702371569876,"[0.53591, 0.95302, 0.0]","[(0.53391, 0.53791), (0.95173, 0.95431), (0.0, 0.0)]","[0.95499, 0.52252, 1.0]","[(0.95376, 0.95622), (0.52055, 0.52449), (1.0, 1.0)]",128490,111270,0,4823,97837,0,81,6219,0
HOA17,0.3068079786114594,0.40071549659611294,"[0.50835, 0.88538, 0.0]","[(0.50616, 0.51053), (0.88352, 0.88724), (0.0, 0.0)]","[0.8898, 0.495, 1.0]","[(0.88801, 0.89158), (0.49284, 0.49715), (1.0, 1.0)]",102452,99088,0,12915,99765,0,131,5569,0
OA50,0.13587426012606962,0.1826240061780691,"[0.15836, 0.97856, 0.0]","[(0.156, 0.16073), (0.97697, 0.98015), (0.0, 0.0)]","[0.97795, 0.15733, 1.0]","[(0.97636, 0.97954), (0.15498, 0.15968), (1.0, 1.0)]",14490,77010,0,683,31177,0,38,802,0
KOA2,0.3050468143403668,0.4034828120350634,"[0.4841, 0.90664, 0.0]","[(0.48228, 0.48592), (0.90479, 0.9085), (0.0, 0.0)]","[0.9277, 0.42424, 1.0]","[(0.92634, 0.92907), (0.42256, 0.42592), (1.0, 1.0)]",140263,149477,0,8828,85732,0,1162,42458,0
KOA74,0.2772820370161201,0.3307153515790045,"[0.42372, 0.90217, 0.0]","[(0.42176, 0.42568), (0.90027, 0.90406), (0.0, 0.0)]","[0.91141, 0.40619, 1.0]","[(0.90969, 0.91312), (0.40428, 0.4081), (1.0, 1.0)]",103142,140278,0,9257,85363,0,72,10608,0
HOA4,0.203553711525429,0.16709683889639795,"[0.43815, 0.92725]","[(0.43637, 0.43993), (0.92333, 0.93116)]","[0.92725, 0.43815]","[(0.92333, 0.93116), (0.43637, 0.43993)]"
OA80,0.27301495696575284,0.35137129974682,"[0.54429, 0.88721, 0.0]","[(0.54041, 0.54816), (0.88191, 0.89251), (0.0, 0.0)]","[0.89248, 0.52802, 1.0]","[(0.88768, 0.89729), (0.5242, 0.53184), (1.0, 1.0)]",34486,28874,0,1543,12137,0,173,2107,0
KOA67,0.26921379311895055,0.3811507247279284,"[0.33245, 0.9602, 0.0]","[(0.33037, 0.33453), (0.95928, 0.96112), (0.0, 0.0)]","[0.96589, 0.28538, 1.0]","[(0.9651, 0.96667), (0.28353, 0.28722), (1.0, 1.0)]",65505,131535,0,6873,165807,0,143,32857,0
KOA12,0.3629340068125484,0.4176122164677448,"[0.48775, 0.92484, 0.0]","[(0.48574, 0.48975), (0.92341, 0.92627), (0.0, 0.0)]","[0.92564, 0.48281, 1.0]","[(0.92423, 0.92705), (0.48082, 0.4848), (1.0, 1.0)]",116737,122603,0,9781,120359,0,93,2547,0
KOA30,0.2997476473480746,0.36402940387798743,"[0.48375, 0.87473, 0.0]","[(0.48051, 0.48698), (0.87207, 0.87739), (0.0, 0.0)]","[0.87147, 0.46618, 1.0]","[(0.86889, 0.87405), (0.46304, 0.46932), (1.0, 1.0)]",44321,47299,0,7441,51959,0,880,4460,0
OA2,0.06417588365552626,-0.005215001115099257,"[0.71928, 0.25127, 0.0]","[(0.7137, 0.72487), (0.24117, 0.26137), (0.0, 0.0)]","[0.26983, 0.71411, 1.0]","[(0.25962, 0.28005), (0.70851, 0.71971), (1.0, 1.0)]",17867,6973,0,5301,1779,0,0,180,0
KOA46,0.3174970462045305,0.40789129015408326,"[0.52995, 0.89786, 0.0]","[(0.52806, 0.53184), (0.89599, 0.89974), (0.0, 0.0)]","[0.90584, 0.50496, 1.0]","[(0.90414, 0.90753), (0.50311, 0.5068), (1.0, 1.0)]",141306,125334,0,10234,89966,0,546,13734,0
OA88,0.177146384649484,0.2559315278707193,"[0.31421, 0.93133, 0.0]","[(0.31216, 0.31625), (0.92962, 0.93305), (0.0, 0.0)]","[0.92562, 0.3108, 1.0]","[(0.92389, 0.92735), (0.30878, 0.31282), (1.0, 1.0)]",62043,135417,0,5731,77729,0,838,4022,0
KOA9,0.474664366619881,0.5486440120909457,"[0.72118, 0.9137, 0.0]","[(0.71954, 0.72283), (0.91186, 0.91554), (0.0, 0.0)]","[0.91441, 0.71712, 1.0]","[(0.9126, 0.91623), (0.71548, 0.71877), (1.0, 1.0)]",206619,79881,0,7705,81575,0,85,1655,0
KOA5,0.32577726571002424,0.378462555073175,"[0.53413, 0.90994, 0.0]","[(0.53233, 0.53593), (0.90801, 0.91188), (0.0, 0.0)]","[0.91113, 0.52709, 1.0]","[(0.90926, 0.91301), (0.5253, 0.52888), (1.0, 1.0)]",157322,137218,0,7554,76326,0,300,4200,0
OA38,0.27469417084806735,0.2629498859919936,"[0.46287, 0.84117, 0.0]","[(0.46101, 0.46474), (0.83867, 0.84367), (0.0, 0.0)]","[0.84172, 0.46224, 1.0]","[(0.83923, 0.84421), (0.46038, 0.46411), (1.0, 1.0)]",127392,147828,0,13056,69144,0,21,399,0
KOA56,0.40060685390886086,0.4950154180099874,"[0.65653, 0.87815, 0.0]","[(0.6546, 0.65845), (0.87594, 0.88037), (0.0, 0.0)]","[0.88964, 0.63059, 1.0]","[(0.88763, 0.89164), (0.62868, 0.63251), (1.0, 1.0)]",153233,80167,0,10235,73765,0,115,9665,0
HOA5,0.2471898643568534,0.23211393242075465,"[0.68573, 0.7605, 0.0]","[(0.68414, 0.68733), (0.75488, 0.76611), (0.0, 0.0)]","[0.76221, 0.68529, 1.0]","[(0.75664, 0.76778), (0.68369, 0.68688), (1.0, 1.0)]",222507,101973,0,5317,16883,0,19,221,0
HOA45,0.2568619717498805,0.3321420561478045,"[0.55002, 0.92026, 0.0]","[(0.54809, 0.55195), (0.91738, 0.92314), (0.0, 0.0)]","[0.92691, 0.53455, 1.0]","[(0.92443, 0.9294), (0.53265, 0.53646), (1.0, 1.0)]",140981,115339,0,2708,31252,0,366,7734,0
OA47,0.16397881686007126,0.1802249929488388,"[0.16027, 0.97356, 0.0]","[(0.15855, 0.16199), (0.9723, 0.97481), (0.0, 0.0)]","[0.97391, 0.15927, 1.0]","[(0.97267, 0.97514), (0.15756, 0.16098), (1.0, 1.0)]",27954,146466,0,1661,61159,0,8,1132,0
OA39,0.314729962479203,0.3851228394267227,"[0.46538, 0.91185, 0.0]","[(0.46285, 0.46791), (0.90961, 0.91409), (0.0, 0.0)]","[0.92124, 0.43055, 1.0]","[(0.91931, 0.92317), (0.42814, 0.43296), (1.0, 1.0)]",69500,79840,0,5437,56243,0,456,12684,0
OA27,0.27490851535855376,0.31998865254771747,"[0.39057, 0.91798, 0.0]","[(0.38829, 0.39286), (0.91573, 0.92023), (0.0, 0.0)]","[0.93048, 0.36188, 1.0]","[(0.92862, 0.93234), (0.35972, 0.36404), (1.0, 1.0)]",68452,106808,0,4685,52435,0,312,14448,0
HOA7,0.462619318196721,0.595450170638644,"[0.87249, 0.87333, 0.0]","[(0.87127, 0.8737), (0.87011, 0.87655), (0.0, 0.0)]","[0.87286, 0.87085, 1.0]","[(0.86966, 0.87606), (0.86963, 0.87207), (1.0, 1.0)]",252218,36862,0,5191,35789,0,103,557,0
OA58,0.32427782986422504,0.4265518084976358,"[0.43142, 0.95028, 0.0]","[(0.4266, 0.43623), (0.94708, 0.95348), (0.0, 0.0)]","[0.96341, 0.35521, 1.0]","[(0.96116, 0.96566), (0.351, 0.35942), (1.0, 1.0)]",17550,23130,0,880,16820,0,97,8903,0
OA23,0.32575205477581637,0.40102557498342584,"[0.57884, 0.75679, 0.0]","[(0.57691, 0.58077), (0.75461, 0.75897), (0.0, 0.0)]","[0.80375, 0.48487, 1.0]","[(0.80203, 0.80546), (0.48311, 0.48664), (1.0, 1.0)]",145346,105754,0,36102,112338,0,4334,53266,0
OA79,0.3006087587756683,0.38585343198909117,"[0.3374, 0.97114, 0.0]","[(0.33394, 0.34085), (0.9698, 0.97248), (0.0, 0.0)]","[0.9715, 0.2722, 1.0]","[(0.97034, 0.97266), (0.26931, 0.2751), (1.0, 1.0)]",24252,47628,0,1723,57977,0,524,18616,0
HOA29,0.40382139094059255,0.5187077193036422,"[0.92964, 0.75223, 0.0]","[(0.92883, 0.93045), (0.74658, 0.75788), (0.0, 0.0)]","[0.76357, 0.92639, 1.0]","[(0.75818, 0.76896), (0.92556, 0.92721), (1.0, 1.0)]",356814,27006,0,5560,16880,0,86,1354,0
OA33,0.15528580249455948,0.20254186916479355,"[0.16041, 0.97424, 0.0]","[(0.15893, 0.16189), (0.97316, 0.97531), (0.0, 0.0)]","[0.97812, 0.14302, 1.0]","[(0.97728, 0.97897), (0.14169, 0.14434), (1.0, 1.0)]",37998,198882,0,2161,81719,0,359,30961,0
OA25,0.1747069841769982,0.22693621389454083,"[0.26194, 0.96572, 0.0]","[(0.25951, 0.26436), (0.96379, 0.96766), (0.0, 0.0)]","[0.96454, 0.26076, 1.0]","[(0.96259, 0.96648), (0.25835, 0.26317), (1.0, 1.0)]",33114,93306,0,1162,32738,0,70,770,0
HOA11,0.4611420296739196,0.5796639367706333,"[0.66585, 0.94631, 0.0]","[(0.66389, 0.6678), (0.94475, 0.94786), (0.0, 0.0)]","[0.95648, 0.59566, 1.0]","[(0.95526, 0.9577), (0.59373, 0.59758), (1.0, 1.0)]",148577,74563,0,4333,76367,0,349,26531,0
HOA34,0.16911294493947562,0.19723459917227867,"[0.40641, 0.88763, 0.0]","[(0.40462, 0.40821), (0.88445, 0.89081), (0.0, 0.0)]","[0.88844, 0.40545, 1.0]","[(0.88531, 0.89158), (0.40366, 0.40724), (1.0, 1.0)]",117218,171202,0,4261,33659,0,63,777,0
KOA41,0.11134541881274052,0.10753200547746275,"[0.69786, 0.74906, 0.0]","[(0.69634, 0.69939), (0.73604, 0.76208), (0.0, 0.0)]","[0.7482, 0.69764, 1.0]","[(0.73543, 0.76097), (0.69612, 0.69917), (1.0, 1.0)]",244029,105651,0,1069,3191,0,49,131,0
KOA64,0.3619685706014635,0.4337365358641807,"[0.55255, 0.94594, 0.0]","[(0.55085, 0.55426), (0.94442, 0.94746), (0.0, 0.0)]","[0.95234, 0.52617, 1.0]","[(0.95103, 0.95365), (0.5245, 0.52785), (1.0, 1.0)]",179823,145617,0,4609,80651,0,255,16545,0
HOA2,0.28781984936336613,0.2893456502817827,"[0.50001, 0.96761, 0.0]","[(0.49829, 0.50172), (0.96583, 0.96939), (0.0, 0.0)]","[0.96788, 0.49903, 1.0]","[(0.96613, 0.96964), (0.49732, 0.50075), (1.0, 1.0)]",163143,163137,0,1230,36750,0,11,649,0
KOA68,0.30898960046382196,0.40852218455788214,"[0.6009, 0.85011, 0.0]","[(0.59909, 0.60271), (0.84768, 0.85254), (0.0, 0.0)]","[0.86558, 0.57591, 1.0]","[(0.86343, 0.86774), (0.57413, 0.5777), (1.0, 1.0)]",169130,112330,0,12447,70593,0,465,12555,0
OA86,0.19082887590568476,0.2405753448279095,"[0.19954, 0.97448, 0.0]","[(0.19796, 0.20112), (0.97362, 0.97533), (0.0, 0.0)]","[0.97294, 0.1883, 1.0]","[(0.97212, 0.97377), (0.18681, 0.18979), (1.0, 1.0)]",49182,197298,0,3317,126643,0,698,17722,0
OA51,0.4656558932591076,0.46446581688602534,"[0.75206, 0.79734, 0.0]","[(0.74897, 0.75514), (0.79166, 0.80303), (0.0, 0.0)]","[0.79979, 0.74925, 1.0]","[(0.79418, 0.80541), (0.74616, 0.75233), (1.0, 1.0)]",56720,18700,0,3891,15309,0,13,287,0
OA18,0.33383254514915633,0.42865195566782055,"[0.66773, 0.83553, 0.0]","[(0.66581, 0.66965), (0.83269, 0.83837), (0.0, 0.0)]","[0.83546, 0.65442, 1.0]","[(0.83275, 0.83817), (0.65251, 0.65633), (1.0, 1.0)]",154607,76933,0,10786,54794,0,1041,5259,0
KOA4,0.41965900916492394,0.5034315678827397,"[0.86683, 0.81, 0.0]","[(0.86568, 0.86797), (0.80584, 0.81416), (0.0, 0.0)]","[0.81546, 0.86314, 1.0]","[(0.81144, 0.81948), (0.86199, 0.8643), (1.0, 1.0)]",293126,45034,0,6498,27702,0,101,1459,0
KOA17,0.38652237643777015,0.5091444284160127,"[0.71351, 0.90279, 0.0]","[(0.71171, 0.71531), (0.90023, 0.90534), (0.0, 0.0)]","[0.91416, 0.69055, 1.0]","[(0.91192, 0.91641), (0.68874, 0.69236), (1.0, 1.0)]",172741,69359,0,5022,46638,0,118,8102,0
OA43,0.3531541039031253,0.4534405899677978,"[0.4588, 0.92809, 0.0]","[(0.45654, 0.46105), (0.92636, 0.92983), (0.0, 0.0)]","[0.95454, 0.34541, 1.0]","[(0.95348, 0.9556), (0.34355, 0.34727), (1.0, 1.0)]",86080,101540,0,6122,79018,0,632,62788,0
OA87,0.39722282755441685,0.4556355419990101,"[0.60571, 0.90916, 0.0]","[(0.60393, 0.60748), (0.90741, 0.9109), (0.0, 0.0)]","[0.90956, 0.60324, 1.0]","[(0.90783, 0.9113), (0.60147, 0.60501), (1.0, 1.0)]",176552,114928,0,9435,94425,0,77,1243,0
KOA1,0.3384922252175576,0.3009466390343469,"[0.71142, 0.76664]","[(0.70985, 0.713), (0.76217, 0.7711)]","[0.76664, 0.71142]","[(0.76217, 0.7711), (0.70985, 0.713)]"
HOA36,0.3180743326568245,0.3502765210615907,"[0.62932, 0.88321, 0.0]","[(0.62764, 0.631), (0.88033, 0.88609), (0.0, 0.0)]","[0.88381, 0.62836, 1.0]","[(0.88095, 0.88667), (0.62667, 0.63004), (1.0, 1.0)]",199293,117387,0,5571,42129,0,34,506,0
HOA48,0.44735241432427064,0.5327548418889316,"[0.59081, 0.91362, 0.0]","[(0.58836, 0.59326), (0.91221, 0.91503), (0.0, 0.0)]","[0.91834, 0.52756, 1.0]","[(0.91705, 0.91964), (0.52522, 0.5299), (1.0, 1.0)]",91422,63318,0,13133,138907,0,943,19397,0
OA60,0.2942578396445278,0.3467733697348445,"[0.51246, 0.86936, 0.0]","[(0.50991, 0.515), (0.8665, 0.87222), (0.0, 0.0)]","[0.87126, 0.50794, 1.0]","[(0.86846, 0.87406), (0.50541, 0.51047), (1.0, 1.0)]",75977,72283,0,6976,46424,0,92,1408,0
KOA18,0.3176773753699781,0.3005859133924821,"[0.75027, 0.66686]","[(0.74868, 0.75185), (0.6623, 0.67143)]","[0.66686, 0.75027]","[(0.6623, 0.67143), (0.74868, 0.75185)]"
HOA14,0.3162580749970788,0.45011563031678303,"[0.75142, 0.89952, 0.0]","[(0.74989, 0.75295), (0.89657, 0.90248), (0.0, 0.0)]","[0.88176, 0.74152, 1.0]","[(0.8788, 0.88472), (0.73999, 0.74306), (1.0, 1.0)]",230385,76215,0,3991,35729,0,1415,4585,0
KOA57,0.4584942682461783,0.5334909690542511,"[0.56869, 0.96621, 0.0]","[(0.5667, 0.57068), (0.96526, 0.96716), (0.0, 0.0)]","[0.96602, 0.56773, 1.0]","[(0.96507, 0.96697), (0.56574, 0.56971), (1.0, 1.0)]",135564,102816,0,4685,133975,0,43,437,0
OA21,0.24278544917306366,0.290844689452382,"[0.4203, 0.91673, 0.0]","[(0.41838, 0.42223), (0.91463, 0.91883), (0.0, 0.0)]","[0.91804, 0.41772, 1.0]","[(0.91599, 0.9201), (0.4158, 0.41964), (1.0, 1.0)]",106068,146292,0,5546,61054,0,50,1630,0
HOA40,0.31071079783603833,0.28420427317982044,"[0.63803, 0.854, 0.0]","[(0.63642, 0.63964), (0.85019, 0.85781), (0.0, 0.0)]","[0.85317, 0.63794, 1.0]","[(0.84936, 0.85698), (0.63633, 0.63955), (1.0, 1.0)]",217441,123359,0,4818,28182,0,45,75,0
OA24,0.32900130359065016,0.38554342553278587,"[0.53951, 0.85071, 0.0]","[(0.5372, 0.54181), (0.8481, 0.85331), (0.0, 0.0)]","[0.86523, 0.50769, 1.0]","[(0.86293, 0.86754), (0.50546, 0.50993), (1.0, 1.0)]",97014,82806,0,10731,61149,0,646,11894,0
OA22,0.33086887032330875,0.36029912655811525,"[0.52707, 0.79287, 0.0]","[(0.52521, 0.52893), (0.79067, 0.79507), (0.0, 0.0)]","[0.82705, 0.47032, 1.0]","[(0.82524, 0.82886), (0.46858, 0.47206), (1.0, 1.0)]",146135,131125,0,27018,103422,0,2100,35820,0
OA32,0.27915996588796177,0.3415616212729028,"[0.60583, 0.84862, 0.0]","[(0.60338, 0.60828), (0.84439, 0.85285), (0.0, 0.0)]","[0.85398, 0.59727, 1.0]","[(0.85, 0.85797), (0.59484, 0.59971), (1.0, 1.0)]",92910,60450,0,4169,23371,0,229,2351,0
HOA10,0.188603684099783,0.2248622894432904,"[0.41237, 0.91266, 0.0]","[(0.41043, 0.41431), (0.90975, 0.91557), (0.0, 0.0)]","[0.91189, 0.41194, 1.0]","[(0.90898, 0.91479), (0.41, 0.41387), (1.0, 1.0)]",102013,145367,0,3160,33020,0,65,355,0
KOA63,0.4468354416429241,0.5328653686966356,"[0.67897, 0.90624, 0.0]","[(0.6772, 0.68074), (0.90448, 0.90801), (0.0, 0.0)]","[0.90905, 0.66922, 1.0]","[(0.90734, 0.91076), (0.66745, 0.67098), (1.0, 1.0)]",182344,86216,0,9839,95101,0,71,3949,0
OA53,0.30678055526920156,0.36461152384832884,"[0.4158, 0.93463, 0.0]","[(0.41381, 0.4178), (0.93322, 0.93605), (0.0, 0.0)]","[0.93598, 0.4107, 1.0]","[(0.9346, 0.93736), (0.40873, 0.41268), (1.0, 1.0)]",97722,137298,0,7691,109969,0,34,2966,0
OA76,0.251516476171032,0.2979567868597932,"[0.43177, 0.95056, 0.0]","[(0.4286, 0.43495), (0.94738, 0.95374), (0.0, 0.0)]","[0.95179, 0.42669, 1.0]","[(0.94874, 0.95483), (0.42354, 0.42984), (1.0, 1.0)]",40440,53220,0,881,16939,0,36,1164,0
