Participant,Pearson_Correlation,Spearman_Correlation,Sensitivity,Sensitivity CI,Specificity,Specificity CI
OA42,0.07489239464626317,0.307382288848004,"[0.72065, 0.64736, 0.0]","[(0.70988, 0.73143), (0.6279, 0.66683), (0.0, 0.0)]","[0.69983, 0.84015, 0.89249]","[(0.6815, 0.71816), (0.83141, 0.84889), (0.88608, 0.8989)]"
KOA44,0.1655637894743373,0.1906840043895882,"[0.4476, 0.66069, 0.19014]","[(0.43717, 0.45802), (0.64194, 0.67943), (0.1256, 0.25468)]","[0.81689, 0.58073, 0.85919]","[(0.802, 0.83177), (0.57046, 0.59099), (0.85274, 0.86563)]"
HOA34,0.24883537935265268,0.27029777516896786,"[0.60786, 0.67405, 0.53571]","[(0.5981, 0.61762), (0.64821, 0.69989), (0.35098, 0.72044)]","[0.79876, 0.65246, 0.94631]","[(0.7769, 0.82062), (0.64295, 0.66196), (0.94208, 0.95055)]"
HOA5,0.08989856509100112,0.09075719064686406,"[0.63156, 0.46757, 0.375]","[(0.62247, 0.64066), (0.43162, 0.50352), (0.03952, 0.71048)]","[0.53342, 0.64902, 0.97958]","[(0.49767, 0.56917), (0.64003, 0.65801), (0.977, 0.98216)]"
KOA45,0.0056758301551925894,-0.001383509916163026,"[0.21433, 0.67428, 0.40476]","[(0.20648, 0.22218), (0.6526, 0.69595), (0.25631, 0.55321)]","[0.89391, 0.53975, 0.68993]","[(0.87983, 0.90799), (0.53024, 0.54927), (0.68175, 0.69811)]"
OA61,0.3769456717805536,0.37413256272002704,"[0.34208, 0.18942, 0.80328]","[(0.32917, 0.355), (0.17658, 0.20227), (0.73274, 0.87382)]","[0.89556, 0.68389, 0.51257]","[(0.8857, 0.90542), (0.67138, 0.69641), (0.50209, 0.52304)]"
KOA57,0.09833264314992458,0.19091340733216614,"[0.22225, 0.30117, 0.625]","[(0.21311, 0.23139), (0.28794, 0.31439), (0.38778, 0.86222)]","[0.81414, 0.49673, 0.63821]","[(0.80295, 0.82534), (0.48575, 0.50772), (0.62981, 0.64661)]"
KOA70,0.5875021850509148,0.556195681878708,"[0.36249, 0.14028, 0.33333]","[(0.35133, 0.37364), (0.13094, 0.14961), (0.06661, 0.60006)]","[0.93677, 0.58018, 0.53493]","[(0.93024, 0.94331), (0.56874, 0.59163), (0.52617, 0.54369)]"
HOA12,0.29666015164424053,0.2985412000019871,"[0.44319, 0.34833, 0.84286]","[(0.4323, 0.45408), (0.33237, 0.3643), (0.79363, 0.89208)]","[0.84692, 0.71885, 0.66261]","[(0.83521, 0.85863), (0.70912, 0.72858), (0.65393, 0.67128)]"
OA51,0.318254174418906,0.41700605460549994,"[0.57757, 0.50938, 0.8]","[(0.55826, 0.59687), (0.47064, 0.54811), (0.55208, 1.04792)]","[0.89692, 0.68463, 0.83672]","[(0.87355, 0.9203), (0.6665, 0.70276), (0.82382, 0.84962)]"
HOA24,-0.00909998876222973,-0.02575721998025647,"[0.36963, 0.70305, 0.69444]","[(0.36013, 0.37913), (0.67831, 0.7278), (0.54397, 0.84492)]","[0.86478, 0.82007, 0.58327]","[(0.84652, 0.88305), (0.81253, 0.82762), (0.57415, 0.59239)]"
HOA42,0.11921933511371768,0.11384229561282562,"[0.39403, 0.71272, 0.43333]","[(0.38421, 0.40385), (0.68335, 0.74209), (0.30795, 0.55872)]","[0.83848, 0.53521, 0.86051]","[(0.81534, 0.86161), (0.52522, 0.5452), (0.85386, 0.86717)]"
HOA43,0.41884763252899615,0.3626857499882366,"[0.48875, 0.34019, 0.58423]","[(0.47836, 0.49914), (0.32328, 0.35709), (0.54334, 0.62512)]","[0.78651, 0.59949, 0.81354]","[(0.77308, 0.79995), (0.58961, 0.60937), (0.80654, 0.82054)]"
KOA31,0.2866006116277434,0.2700194491381553,"[0.41201, 0.21488, 0.76923]","[(0.40208, 0.42195), (0.1992, 0.23057), (0.67573, 0.86273)]","[0.79056, 0.65442, 0.68688]","[(0.77525, 0.80588), (0.64486, 0.66398), (0.6786, 0.69516)]"
KOA1,0.038952991917847554,0.08599532623997859,"[0.57391, 0.50783, nan]","[(0.56449, 0.58333), (0.47893, 0.53672), (nan, nan)]","[0.61913, 0.72116, 0.85627]","[(0.59106, 0.6472), (0.71262, 0.7297), (0.84992, 0.86261)]"
HOA29,0.14564344941941898,0.06687040404165934,"[0.64132, 0.25535, 0.54167]","[(0.63301, 0.64963), (0.2241, 0.2866), (0.40071, 0.68263)]","[0.44724, 0.68712, 0.94757]","[(0.41269, 0.48178), (0.6791, 0.69514), (0.94382, 0.95132)]"
KOA66,0.41375614058597454,0.34437244095630326,"[0.39149, 0.58646, 0.53947]","[(0.38169, 0.40128), (0.5653, 0.60761), (0.48344, 0.59551)]","[0.88935, 0.4428, 0.90904]","[(0.87677, 0.90194), (0.43298, 0.45261), (0.90381, 0.91426)]"
KOA41,0.07712937339502852,0.07715778896229578,"[0.59274, 0.41549, 0.5]","[(0.58382, 0.60166), (0.33444, 0.49655), (0.09992, 0.90008)]","[0.69595, 0.67244, 0.91795]","[(0.62183, 0.77006), (0.66392, 0.68096), (0.913, 0.9229)]"
HOA8,0.3170308224192992,0.21105087768979705,"[0.44604, 0.45443, 0.70833]","[(0.43675, 0.45533), (0.43022, 0.47865), (0.60334, 0.81332)]","[0.75884, 0.5241, 0.89527]","[(0.73848, 0.7792), (0.5148, 0.5334), (0.88993, 0.90061)]"
HOA48,0.5464703453323393,0.5318612707812249,"[0.28092, 0.13279, 0.87021]","[(0.26866, 0.29319), (0.12345, 0.14214), (0.84491, 0.8955)]","[0.93509, 0.57437, 0.47829]","[(0.92871, 0.94146), (0.56168, 0.58705), (0.46861, 0.48797)]"
KOA9,0.3103475431642618,0.30662842267891893,"[0.29466, 0.54503, 0.62069]","[(0.28552, 0.3038), (0.52714, 0.56292), (0.49581, 0.74556)]","[0.89585, 0.38489, 0.84943]","[(0.88498, 0.90672), (0.37516, 0.39462), (0.84317, 0.8557)]"
OA52,0.2779490955778283,0.252787470754985,"[0.44085, 0.26179, 0.55]","[(0.42941, 0.45229), (0.24661, 0.27696), (0.39583, 0.70417)]","[0.71722, 0.60555, 0.74656]","[(0.70177, 0.73267), (0.59432, 0.61678), (0.73822, 0.75489)]"
OA12,0.37200912308472706,0.27775571812529193,"[0.46814, 0.50461, 0.61667]","[(0.45246, 0.48382), (0.47135, 0.53787), (0.49364, 0.73969)]","[0.8125, 0.57262, 0.86134]","[(0.78739, 0.83761), (0.5572, 0.58805), (0.85153, 0.87116)]"
OA58,0.44038503738874146,0.39018249410031935,"[0.46829, 0.25424, 0.68]","[(0.44173, 0.49485), (0.2191, 0.28937), (0.62721, 0.73279)]","[0.80449, 0.67693, 0.7184]","[(0.77844, 0.83055), (0.65441, 0.69946), (0.69841, 0.73838)]"
HOA19,0.13736161954028964,0.06830296474712623,"[0.29501, 0.65029, 0.12195]","[(0.28544, 0.30457), (0.62782, 0.67276), (0.05112, 0.19278)]","[0.75773, 0.34241, 0.94284]","[(0.738, 0.77745), (0.3325, 0.35232), (0.93839, 0.94729)]"
HOA2,0.41117050158971413,0.29785423785277204,"[0.33946, 0.34834, 0.63636]","[(0.33056, 0.34836), (0.3221, 0.37459), (0.43535, 0.83738)]","[0.88121, 0.42356, 0.86971]","[(0.86354, 0.89888), (0.41429, 0.43284), (0.86372, 0.8757)]"
OA43,0.3698413378218588,0.3369928271402089,"[0.23617, 0.23115, 0.80653]","[(0.22564, 0.2467), (0.21564, 0.24666), (0.78969, 0.82337)]","[0.85683, 0.62811, 0.60988]","[(0.84707, 0.86658), (0.61775, 0.63846), (0.59985, 0.6199)]"
OA50,-0.11769721300007019,-0.11847180352311026,"[0.25836, 0.69586, 0.07143]","[(0.24283, 0.2739), (0.66819, 0.72353), (-0.02397, 0.16682)]","[0.78073, 0.56985, 0.74514]","[(0.75617, 0.8053), (0.55236, 0.58734), (0.73182, 0.75846)]"
KOA16,0.12713567715200547,0.15727035974992967,"[0.3709, 0.75956, 0.20408]","[(0.36156, 0.38023), (0.74619, 0.77294), (0.17151, 0.23666)]","[0.88315, 0.53446, 0.83863]","[(0.87377, 0.89252), (0.52509, 0.54383), (0.83259, 0.84468)]"
HOA11,-0.0726865060073937,-0.06583001003971659,"[0.56279, 0.16245, 0.18973]","[(0.55151, 0.57406), (0.14851, 0.17639), (0.16406, 0.21541)]","[0.34718, 0.76458, 0.80964]","[(0.3316, 0.36277), (0.75547, 0.77369), (0.80199, 0.81728)]"
KOA38,0.08716835909999571,0.2007401168028376,"[0.56181, 0.56784, 0.02308]","[(0.55142, 0.57221), (0.5435, 0.59217), (0.01395, 0.0322)]","[0.69415, 0.58997, 0.93049]","[(0.67655, 0.71175), (0.58023, 0.59971), (0.92559, 0.93539)]"
OA1,-0.006742635938261217,-0.028064175746545513,"[0.23384, 0.44418, 0.17143]","[(0.22141, 0.24627), (0.42291, 0.46545), (0.109, 0.23386)]","[0.72317, 0.49804, 0.73001]","[(0.70462, 0.74171), (0.48359, 0.5125), (0.71926, 0.74076)]"
KOA54,0.31747701587695,0.21723805284378217,"[0.5161, 0.49235, 0.4375]","[(0.50671, 0.5255), (0.46859, 0.51612), (0.19442, 0.68058)]","[0.72611, 0.55715, 0.93308]","[(0.70501, 0.74721), (0.54782, 0.56648), (0.92872, 0.93745)]"
KOA29,0.09702693967257428,0.1925409446537625,"[0.43517, 0.66383, 0.0398]","[(0.42391, 0.44643), (0.64707, 0.68059), (0.02069, 0.05891)]","[0.7736, 0.49707, 0.91535]","[(0.75964, 0.78755), (0.48601, 0.50813), (0.91003, 0.92067)]"
KOA11,0.24907321610310262,0.29096705329580447,"[0.59555, 0.6094, 0.07292]","[(0.58578, 0.60531), (0.58065, 0.63816), (0.02091, 0.12493)]","[0.81864, 0.61513, 0.95781]","[(0.79685, 0.84042), (0.60549, 0.62476), (0.95402, 0.9616)]"
KOA60,0.026283726713585247,0.03842886985736042,"[0.33791, 0.65176, 0.15]","[(0.3291, 0.34671), (0.62648, 0.67704), (-0.00649, 0.30649)]","[0.83382, 0.60631, 0.7406]","[(0.8142, 0.85343), (0.59722, 0.6154), (0.7329, 0.7483)]"
OA17,0.22449931189864303,0.24860757993507404,"[0.40593, 0.71218, 0.40099]","[(0.39595, 0.4159), (0.6999, 0.72446), (0.3334, 0.46858)]","[0.8278, 0.46952, 0.91916]","[(0.81775, 0.83785), (0.45949, 0.47955), (0.91472, 0.92359)]"
OA48,0.4267937566516143,0.32645952758358493,"[0.42449, 0.57875, 0.0]","[(0.40199, 0.44699), (0.54453, 0.61297), (0.0, 0.0)]","[0.83085, 0.46502, 0.89525]","[(0.80493, 0.85676), (0.44234, 0.4877), (0.8836, 0.9069)]"
KOA17,0.10335021620902624,0.09593351388547669,"[0.65713, 0.25842, 0.17518]","[(0.64677, 0.66748), (0.23774, 0.2791), (0.13017, 0.22019)]","[0.44088, 0.74137, 0.89828]","[(0.4191, 0.46266), (0.73198, 0.75077), (0.8923, 0.90427)]"
KOA4,0.3598099353797837,0.2160708684723537,"[0.29862, 0.30877, 0.57692]","[(0.29017, 0.30706), (0.28195, 0.33559), (0.44264, 0.71121)]","[0.83557, 0.44534, 0.81961]","[(0.81453, 0.85661), (0.43618, 0.45449), (0.81285, 0.82637)]"
OA39,0.3384889139689621,0.3430579497920003,"[0.1595, 0.42121, 0.87215]","[(0.14933, 0.16967), (0.39986, 0.44255), (0.84087, 0.90342)]","[0.93745, 0.43445, 0.68567]","[(0.92795, 0.94695), (0.42125, 0.44765), (0.67482, 0.69652)]"
KOA47,0.423305887403321,0.4098752583273342,"[0.43447, 0.29289, 0.7608]","[(0.42329, 0.44565), (0.27486, 0.31092), (0.72796, 0.79365)]","[0.83366, 0.5912, 0.77105]","[(0.82054, 0.84677), (0.58056, 0.60184), (0.76281, 0.77928)]"
HOA37,0.2917558281115263,0.3223659961326568,"[0.54476, 0.44435, 0.46354]","[(0.53394, 0.55559), (0.42839, 0.46032), (0.393, 0.53408)]","[0.75026, 0.64104, 0.8391]","[(0.73669, 0.76382), (0.63073, 0.65134), (0.83248, 0.84571)]"
HOA32,0.4348959678472363,0.32224524924496845,"[0.67146, 0.40763, 0.43971]","[(0.66213, 0.6808), (0.38698, 0.42828), (0.4024, 0.47701)]","[0.64461, 0.69994, 0.93884]","[(0.62705, 0.66216), (0.69114, 0.70875), (0.93454, 0.94315)]"
KOA75,0.18209505398936365,0.17387681230001106,"[0.46687, 0.45825, 0.47059]","[(0.45668, 0.47706), (0.43621, 0.48028), (0.30281, 0.63837)]","[0.73924, 0.62251, 0.82265]","[(0.71999, 0.75849), (0.61263, 0.6324), (0.81557, 0.82973)]"
KOA25,0.004302263254924936,0.003655017890618301,"[0.35043, 0.51153, 0.09091]","[(0.33939, 0.36147), (0.48739, 0.53566), (0.00596, 0.17585)]","[0.75, 0.67692, 0.68828]","[(0.72937, 0.77063), (0.66613, 0.68771), (0.67861, 0.69795)]"
KOA14,0.02010667570293594,0.017487017155681593,"[0.71266, 0.16585, 0.85714]","[(0.70294, 0.72238), (0.14507, 0.18664), (0.72753, 0.98676)]","[0.28935, 0.7713, 0.93534]","[(0.26429, 0.31441), (0.7623, 0.78031), (0.93041, 0.94027)]"
KOA5,0.04273504798681875,0.02018301022398834,"[0.20778, 0.59943, 0.42]","[(0.19976, 0.21581), (0.58126, 0.61759), (0.34101, 0.49899)]","[0.82858, 0.45044, 0.76201]","[(0.81497, 0.84219), (0.44067, 0.46021), (0.75458, 0.76944)]"
HOA27,0.1931587740450023,0.2384547492698834,"[0.63525, 0.60405, 0.2349]","[(0.62622, 0.64429), (0.58583, 0.62227), (0.18677, 0.28303)]","[0.69798, 0.7341, 0.89785]","[(0.68173, 0.71423), (0.72592, 0.74229), (0.89277, 0.90293)]"
HOA1,0.07627524794545557,0.23410665267340203,"[0.60986, 0.74585, 0.10156]","[(0.60059, 0.61912), (0.72577, 0.76593), (0.04923, 0.15389)]","[0.80714, 0.73372, 0.8807]","[(0.78955, 0.82472), (0.72537, 0.74206), (0.87501, 0.88639)]"
KOA6,0.08865026977005352,0.1934644359885255,"[0.4674, 0.68863, 0.02778]","[(0.45707, 0.47774), (0.67203, 0.70523), (0.01159, 0.04396)]","[0.79563, 0.54971, 0.90099]","[(0.78205, 0.80921), (0.53963, 0.55979), (0.89563, 0.90634)]"
OA16,0.2844284140472315,0.3771803098397304,"[0.38242, 0.14822, 0.65]","[(0.37099, 0.39385), (0.13253, 0.16391), (0.57609, 0.72391)]","[0.87324, 0.63056, 0.64905]","[(0.85911, 0.88737), (0.61934, 0.64179), (0.63914, 0.65896)]"
OA32,0.059736487878871807,0.027315272144735905,"[0.24765, 0.44227, 0.31395]","[(0.23582, 0.25949), (0.41014, 0.47439), (0.21587, 0.41204)]","[0.87948, 0.7147, 0.5335]","[(0.85934, 0.89962), (0.70242, 0.72697), (0.52091, 0.54609)]"
OA71,0.4085554527800704,0.33244089090957135,"[0.50718, 0.43823, 0.71429]","[(0.49057, 0.52378), (0.40503, 0.47143), (0.47764, 0.95093)]","[0.82569, 0.61149, 0.84063]","[(0.80051, 0.85087), (0.59534, 0.62764), (0.82974, 0.85151)]"
HOA9,-0.027222660859068132,-0.03472305639302678,"[0.42502, 0.10317, 0.75]","[(0.41436, 0.43569), (0.05006, 0.15629), (0.32565, 1.17435)]","[0.37692, 0.72542, 0.70031]","[(0.29362, 0.46023), (0.7158, 0.73505), (0.6905, 0.71012)]"
HOA36,0.41769662185924344,0.32395728098757315,"[0.47689, 0.1956, 0.83333]","[(0.46736, 0.48641), (0.1761, 0.21509), (0.66116, 1.0055)]","[0.86878, 0.68678, 0.72987]","[(0.85228, 0.88528), (0.67794, 0.69562), (0.72197, 0.73777)]"
OA75,0.11466805735591891,0.03908865633036635,"[0.51494, 0.36238, 0.12903]","[(0.49908, 0.53081), (0.33273, 0.39202), (0.04559, 0.21248)]","[0.51306, 0.60991, 0.89345]","[(0.48314, 0.54298), (0.59455, 0.62526), (0.88474, 0.90216)]"
OA31,0.1964181152061492,0.2643673672840404,"[0.68779, 0.45609, 0.25556]","[(0.67847, 0.69711), (0.43772, 0.47446), (0.2105, 0.30061)]","[0.62783, 0.78053, 0.8847]","[(0.61104, 0.64462), (0.77236, 0.7887), (0.87906, 0.89034)]"
OA63,0.1299953892188385,0.14382662934635848,"[0.46, 0.62228, 0.37805]","[(0.44658, 0.47342), (0.59752, 0.64705), (0.27309, 0.483)]","[0.787, 0.66165, 0.80552]","[(0.76664, 0.80736), (0.64901, 0.67429), (0.7961, 0.81495)]"
OA41,0.23320961537578205,0.2740956473356046,"[0.7655, 0.42148, 0.03804]","[(0.75451, 0.77649), (0.39888, 0.44408), (0.0104, 0.06569)]","[0.5109, 0.76366, 0.97389]","[(0.48909, 0.53271), (0.75281, 0.7745), (0.97029, 0.97749)]"
OA45,-0.06404276117325518,-0.18036064369359103,"[0.65, 0.0801, 0.5]","[(0.61695, 0.68305), (0.05389, 0.10631), (0.09992, 0.90008)]","[0.15311, 0.68734, 0.9538]","[(0.11859, 0.18763), (0.65534, 0.71935), (0.94198, 0.96561)]"
HOA46,0.23993755888846904,0.24680424332786108,"[0.61637, 0.67724, 0.83333]","[(0.6061, 0.62663), (0.64925, 0.70523), (0.53513, 1.13154)]","[0.75974, 0.63922, 0.97082]","[(0.73424, 0.78524), (0.62909, 0.64935), (0.96748, 0.97417)]"
OA35,0.18037116133884457,0.2628961812487867,"[0.44929, 0.63455, 0.11892]","[(0.43897, 0.45962), (0.62154, 0.64756), (0.10545, 0.13238)]","[0.82064, 0.4832, 0.88064]","[(0.81194, 0.82933), (0.47392, 0.49249), (0.87531, 0.88598)]"
OA49,0.031049824588232126,0.03146823049464574,"[0.44107, 0.34602, 0.33333]","[(0.42428, 0.45786), (0.3186, 0.37344), (-0.04387, 0.71054)]","[0.55164, 0.56714, 0.85385]","[(0.52304, 0.58023), (0.5504, 0.58388), (0.84355, 0.86416)]"
OA24,0.49537418869975014,0.45455340825501217,"[0.44895, 0.30426, 0.80861]","[(0.43636, 0.46154), (0.28583, 0.32268), (0.7709, 0.84633)]","[0.85146, 0.5811, 0.76806]","[(0.83832, 0.8646), (0.56902, 0.59317), (0.75903, 0.77709)]"
OA53,0.20692742296015496,0.1800432912826849,"[0.38805, 0.27562, 0.44]","[(0.37726, 0.39884), (0.26164, 0.28961), (0.34271, 0.53729)]","[0.66783, 0.52332, 0.78113]","[(0.65327, 0.68238), (0.51233, 0.53431), (0.77366, 0.78861)]"
HOA7,-0.09800565506556214,-0.17422413396456218,"[0.294, 0.29649, 0.68182]","[(0.2849, 0.3031), (0.27227, 0.32071), (0.48719, 0.87645)]","[0.40778, 0.43104, 0.86784]","[(0.38193, 0.43363), (0.42116, 0.44092), (0.86151, 0.87417)]"
OA65,0.17871909560985955,0.19573562259223876,"[0.34245, 0.83121, 0.31818]","[(0.3325, 0.35241), (0.81809, 0.84432), (0.12355, 0.51281)]","[0.91477, 0.44587, 0.90175]","[(0.90502, 0.92451), (0.43545, 0.45628), (0.8964, 0.90711)]"
KOA58,0.12586199625643874,0.08502624821862784,"[0.53144, 0.36353, 0.55263]","[(0.52097, 0.54192), (0.332, 0.39507), (0.39454, 0.71073)]","[0.56867, 0.61837, 0.90352]","[(0.53687, 0.60047), (0.6082, 0.62855), (0.89761, 0.90942)]"
OA14,0.2372157540259108,0.2917312789647941,"[0.73116, 0.46728, 0.20036]","[(0.7224, 0.73992), (0.44884, 0.48572), (0.16703, 0.23369)]","[0.57398, 0.7425, 0.9624]","[(0.55727, 0.59068), (0.7341, 0.7509), (0.95908, 0.96571)]"
OA56,0.20019751584839027,0.20697183683287926,"[0.50838, 0.65598, 0.38095]","[(0.49383, 0.52294), (0.62857, 0.68339), (0.32544, 0.43646)]","[0.75483, 0.62453, 0.88744]","[(0.73268, 0.77699), (0.61087, 0.6382), (0.87923, 0.89566)]"
KOA67,0.4857059083162344,0.39756889690764696,"[0.28791, 0.22047, 0.92727]","[(0.27696, 0.29886), (0.20976, 0.23118), (0.91193, 0.94262)]","[0.89221, 0.65128, 0.52686]","[(0.88487, 0.89955), (0.64061, 0.66194), (0.51804, 0.53567)]"
HOA15,-0.2559936909190458,-0.30129688960321366,"[0.17261, 0.59686, 0.0]","[(0.16516, 0.18007), (0.57678, 0.61694), (0.0, 0.0)]","[0.70801, 0.71252, 0.54071]","[(0.68942, 0.7266), (0.70359, 0.72145), (0.53186, 0.54957)]"
KOA10,-0.057865836375291586,-0.0535858193869652,"[0.56744, 0.30239, 0.025]","[(0.55709, 0.57779), (0.28703, 0.31774), (-0.02338, 0.07338)]","[0.37227, 0.64455, 0.92494]","[(0.3562, 0.38834), (0.63458, 0.65453), (0.92028, 0.92961)]"
OA27,0.6532549812721692,0.5483655477798979,"[0.33947, 0.27495, 0.92412]","[(0.32812, 0.35083), (0.25578, 0.29412), (0.90123, 0.94702)]","[0.93764, 0.47928, 0.76558]","[(0.92835, 0.94694), (0.46774, 0.49083), (0.75671, 0.77445)]"
OA22,0.16378430698946472,0.27382405232644447,"[0.43227, 0.70653, 0.06092]","[(0.42217, 0.44237), (0.693, 0.72007), (0.04773, 0.0741)]","[0.88881, 0.49534, 0.86873]","[(0.88058, 0.89703), (0.48578, 0.5049), (0.86305, 0.8744)]"
OA78,0.07852328603943762,0.062118519439661846,"[0.72829, 0.22368, 0.13384]","[(0.71804, 0.73854), (0.20887, 0.2385), (0.1003, 0.16737)]","[0.3053, 0.72981, 0.97858]","[(0.2899, 0.3207), (0.71985, 0.73978), (0.97578, 0.98138)]"
OA19,0.42587886993982904,0.45295663855735196,"[0.36122, 0.28848, 0.82753]","[(0.34865, 0.37379), (0.27449, 0.30247), (0.79808, 0.85699)]","[0.89635, 0.59266, 0.63338]","[(0.8876, 0.9051), (0.58046, 0.60485), (0.62376, 0.643)]"
KOA49,0.30025113654795155,0.3448100104249861,"[0.44625, 0.20931, 0.86786]","[(0.43579, 0.45672), (0.1967, 0.22193), (0.82819, 0.90752)]","[0.82686, 0.72927, 0.61837]","[(0.81552, 0.8382), (0.72007, 0.73848), (0.60991, 0.62683)]"
KOA18,0.10373173365936637,0.2604344387662272,"[0.70849, 0.65762, nan]","[(0.69937, 0.71761), (0.63244, 0.68281), (nan, nan)]","[0.72141, 0.80231, 0.90994]","[(0.69762, 0.7452), (0.79431, 0.8103), (0.90457, 0.91531)]"
KOA12,0.24807884139164113,0.22821369706240396,"[0.39997, 0.42185, 0.51136]","[(0.38922, 0.41072), (0.40716, 0.43655), (0.40692, 0.61581)]","[0.81473, 0.63898, 0.70721]","[(0.80329, 0.82618), (0.6285, 0.64946), (0.69917, 0.71525)]"
KOA53,0.21218102185058813,0.1669368599872029,"[0.49485, 0.35798, 0.47727]","[(0.48529, 0.50442), (0.33872, 0.37724), (0.39206, 0.56248)]","[0.67516, 0.65267, 0.81425]","[(0.65685, 0.69347), (0.64362, 0.66173), (0.80753, 0.82097)]"
KOA73,0.22788710152174954,0.3172715990382188,"[0.71731, 0.29885, 0.53333]","[(0.70907, 0.72554), (0.26484, 0.33286), (0.35481, 0.71186)]","[0.82094, 0.78178, 0.90921]","[(0.79305, 0.84883), (0.77424, 0.78933), (0.90411, 0.91431)]"
HOA16,0.1816324738768674,0.08217616374080806,"[0.33202, 0.24512, 0.7931]","[(0.32221, 0.34182), (0.21877, 0.27146), (0.68885, 0.89736)]","[0.66728, 0.55503, 0.75971]","[(0.63921, 0.69536), (0.54472, 0.56534), (0.75129, 0.76813)]"
HOA6,0.2747167081743985,0.23411943470728716,"[0.40209, 0.41766, 0.55]","[(0.39232, 0.41186), (0.40097, 0.43436), (0.45249, 0.64751)]","[0.76275, 0.52333, 0.82317]","[(0.74856, 0.77694), (0.51343, 0.53323), (0.81662, 0.82973)]"
HOA41,0.35114331188188197,0.23297141644522618,"[0.34397, 0.53188, 0.45349]","[(0.33357, 0.35436), (0.5162, 0.54756), (0.40643, 0.50054)]","[0.79676, 0.44228, 0.85504]","[(0.78476, 0.80876), (0.43169, 0.45286), (0.84872, 0.86137)]"
KOA42,0.04336361817999596,0.09061612370909031,"[0.36402, 0.79027, 0.03774]","[(0.35519, 0.37285), (0.77649, 0.80406), (0.00146, 0.07401)]","[0.84095, 0.50886, 0.87431]","[(0.82876, 0.85314), (0.49973, 0.51799), (0.86896, 0.87965)]"
OA68,0.3663727547533274,0.25884608556146527,"[0.17799, 0.29408, 0.9085]","[(0.16989, 0.18609), (0.27214, 0.31603), (0.87619, 0.9408)]","[0.93119, 0.53336, 0.61228]","[(0.91999, 0.94239), (0.52298, 0.54374), (0.60284, 0.62173)]"
KOA2,-0.09927084351014015,0.044328395652350076,"[0.49555, 0.5644, 0.02132]","[(0.48558, 0.50552), (0.54709, 0.58171), (0.0139, 0.02875)]","[0.63613, 0.63607, 0.84793]","[(0.62223, 0.65002), (0.62712, 0.64501), (0.84171, 0.85415)]"
