Participant	OC_METs	TimeSec	Mean_APthighX	Mean_APthighY	Mean_APthighZ	Var_APthighX	Var_APthighY	Var_APthighZ
1	10	100	0.0820164789236934	-0.927417107829468	0.5709608725072669	0.0	0.0	0.0
1	10	100	0.0820164789236934	-0.927417107829468	0.5709608725072669	0.0	0.0	0.0
1	10	100	0.07381483103132509	-0.9236580192121332	0.566807473895096	0.0001809739616991245	0.0011624089848899415	0.003443884875850771
1	10	100	0.06624407913067623	-0.9431895076224922	0.5450678495137193	0.0	0.0	5.7294992961129164e-05
1	10	100	0.06624407913067623	-0.9374062943650456	0.5519551307566708	0.0	5.786603940260075e-05	4.061074638504721e-05
1	10	100	0.06624407913067623	-0.942295738300888	0.5551884727142393	0.0	1.3320263902675355e-05	0.0
1	10	100	0.06624407913067623	-0.9325694250951848	0.5551884727142393	0.0	5.480938354133726e-05	0.0
1	10	100	0.06624407913067623	-0.9404556249917032	0.5551884727142393	0.0	3.570528440842122e-05	0.0
1	10	100	0.06624407913067623	-0.9431895076224922	0.5530854860751678	0.0	0.0	2.8794584200339362e-05
1	10	100	0.06624407913067623	-0.9431895076224922	0.5439374941952226	0.0	0.0	5.095533919452167e-05
1	10	100	0.07494518634982378	-0.9107246513818692	0.5985362848120598	7.990427897843291e-05	0.0007271843821218582	0.0024515535943791518
1	10	100	0.08590700420597222	-0.8743429825259776	0.6623882166407903	0.00015428359711342648	0.0007164307124070513	0.002248965005737138
1	10	100	0.09778887871671303	-0.8523141974817248	0.702476399448047	0.0	4.5234492117217766e-05	5.5783277290612487e-05
1	10	100	0.09111189613766857	-0.8485551088643885	0.6984807248338096	6.0831327833233326e-05	0.0	1.938027795733665e-05
1	10	100	0.09778887871671303	-0.8485551088643885	0.6971400708514031	0.0	0.0	0.0
1	10	100	0.08561784354310037	-0.8978175708845759	0.6110227679815237	0.0002540506017700541	0.004030497005052157	0.013255354264983941
1	10	100	0.06624407913067623	-0.9610123193886174	0.5128658666029817	0.0	2.8182699286079633e-05	0.00011870844207590884
1	10	100	0.06632294112964134	-0.958357298756792	0.5105000066340201	1.2396899111251344e-06	2.9120599805106152e-05	0.0002580437737953292
1	10	100	0.06624407913067623	-0.9589619074155248	0.5058997233610574	0.0	0.0	2.725448925212179e-05
1	10	100	0.06624407913067623	-0.9589619074155248	0.5078712733351847	0.0	0.0	0.0
1	10	100	0.06624407913067623	-0.9589619074155248	0.5078712733351847	0.0	0.0	0.0
1	10	100	0.06624407913067623	-0.9589619074155248	0.5078712733351847	0.0	0.0	0.0
1	10	100	-0.004311122610092553	-0.6681451425652417	0.6108387566506107	0.09925143208910037	0.23804609496120396	0.060507465592682226
1	10	100	-0.6396233862728616	0.16455870450715707	0.6645174906128474	0.22183991116148785	0.0954055941987829	0.27559581646057657
1	10	100	-0.20604011596279465	0.2870576762329334	1.1130319660602983	0.00023190438250347318	0.0	5.797609562586957e-05
1	10	100	-0.5968801828337905	0.1334345022489333	0.7474014515251594	0.16204216215941594	0.035995212646796115	0.19968148188372054
1	10	100	-1.04794452958113	0.10270460998553604	0.18621946688956686	0.009359330044679894	0.019427505920669087	0.01688269663542111
1	10	100	-1.0644529746978169	0.056491478591992834	0.08128043360001981	0.06555476858359882	0.12650883886940573	0.1340072372331935
1	10	100	-1.0653993186854056	0.0664280904615946	0.0922422514561678	0.0070681006804987154	0.012742815511460448	0.007099580913417725
1	10	100	-1.060352150751636	0.10688429593068548	0.1316206762727365	0.017111839921857875	0.04208569635522055	0.026411992250763548
1	10	100	-1.060325863418647	0.04495133941010116	0.10988105189135937	0.06823102653007622	0.1357074217634324	0.1302298750790724
1	10	100	-1.0634014813782935	0.05223293064787817	0.07749505764969494	0.013704748433453071	0.028574548585509518	0.012270933880214836
1	10	100	-1.0491537468985888	0.10593795194310432	0.08932435749445974	0.0005205444785441771	0.0023214941334017674	0.001719033908050157
1	10	100	-0.19917912205283272	0.05415190595602847	0.6507429281269458	0.5492400751317321	0.15041543234551333	0.15514977073851488
1	10	100	-0.13863939418063212	0.02549871299871222	1.1665529760246154	0.01312864425095234	0.008252901607669439	0.002012956702807625
1	10	100	-0.025840448327562517	0.09266284878398147	1.1178951226631573	0.07487532630534648	0.026039561991232363	0.02036217604727952
1	10	100	0.2504131340471526	0.4919937242102164	0.5146008305802102	0.14576480520776652	0.11530485577439163	0.4185146514881689
1	10	100	-0.028206308296515388	0.9132219480157592	-0.09968156669187676	0.004994026780548366	0.03408586591815182	0.16779701730188507
1	10	100	-0.044819902745161316	0.9990500902227673	0.23984562618582955	0.004629819589774401	0.010404656512452759	0.0531957682672688
1	10	100	-0.028863491621224386	0.9866950437182288	0.15399119664583402	0.004039046781591609	0.01223408165768093	0.0984930907209542
1	10	100	-0.0272599643089342	0.9897706616778754	0.20120324669293488	0.002630517472604291	0.010102867812530529	0.0914339101319599
1	10	100	-0.024999253671934847	1.0196856466186424	0.3239913790815797	6.697440318847264e-05	0.00016466902839568006	0.0004730168023535091
1	10	100	-0.03370036089108332	1.019159899958871	0.3408415595271227	0.00017193412348622924	0.0003097494334050734	0.002258079599120555
1	10	100	-0.026129608990434497	0.9968945289177183	0.4264331157372355	3.308885344021456e-05	1.2396899111251871e-06	4.152788157892895e-05
1	10	100	-0.01261791983441564	0.9968156669187532	0.4132368745770801	0.0	0.0	0.0
1	10	100	-0.013748275152915287	1.004333844153432	0.4077165346495239	2.9037538504527946e-05	0.00014522160922037782	0.0006015714694354235
1	10	100	-0.0283903196274338	1.0125880667117804	0.36591967519802704	0.0	0.0	0.0
1	10	100	-0.022791117700912283	1.0125880667117804	0.36591967519802704	5.705688389947125e-05	0.0	0.0
1	10	100	-0.02089842972575026	1.0133766867014284	0.36000502527564393	7.709126959886005e-05	2.097297839591892e-05	0.00023947611222865171
1	10	100	-0.021713337048389358	1.0125880667117804	0.34486352147433946	6.08313278332318e-05	0.0	5.5511943708723035e-05
1	10	100	-0.008543383221219338	1.0328556004457992	0.3425502361713629	0.00016818182923262234	0.00016124897934438856	0.00023913279218626383
1	10	100	-0.015378089798193852	1.0125880667117804	0.3501472754050013	3.597592581280128e-05	0.0	0.0
1	10	100	-0.019163465748518124	0.9599345387360888	0.4592659946397079	0.0010937782009324446	0.0031141003645687964	0.04309677041916761
1	10	100	-0.0283903196274338	0.9652708673327196	0.5236436731282139	0.0	0.0	0.0
1	10	100	-0.0283903196274338	0.9652708673327196	0.5236436731282139	0.0	0.0	0.0
1	10	100	-0.0283903196274338	0.9652708673327196	0.5236436731282139	0.0	0.0	0.0
1	10	100	-0.020582981729889708	0.9964739315899048	0.4185469158407272	0.0001644551455466931	0.0012545239672308445	0.013896983430978015
1	10	100	-0.028364032294445438	1.0126143540447687	0.3725440831110902	4.1461432538466365e-07	4.1461432538463824e-07	6.319303747966317e-05
1	10	100	-0.021713337048389358	1.0125880667117804	0.3774072397139345	6.0831327833231774e-05	0.0	4.930449584553189e-05
1	10	100	-0.0283903196274338	1.0125880667117804	0.3683381098329561	0.0	0.0	3.2349607865070316e-05
1	10	100	-0.0283903196274338	1.0125880667117804	0.3720446237843152	0.0	0.0	5.918879061430228e-05
1	10	100	-0.028732054956282532	1.01258806671178	0.3739373117594708	1.1926910585481401e-05	9.13674306356869e-06	0.0014751513938258392
1	10	100	-0.019689212408285514	0.988035697700642	0.4189938005015297	0.0003938759951628846	0.0008107087494504949	0.01612181013058979
1	10	100	-0.0283903196274338	0.9968156669187532	0.4327946503204188	0.0	0.0	4.545114367622634e-05
1	10	100	-0.0283903196274338	0.9968156669187532	0.4290092743700938	0.0	0.0	0.0
1	10	100	-0.0283903196274338	0.9968156669187532	0.4391561849036088	0.0	0.0	5.717663060780479e-05
1	10	100	-0.017165628441402424	0.9497087662036072	0.25238468402128034	0.001788774252547869	0.010146724179235685	0.15068042488927946
1	10	100	-0.01929490241345996	0.9494984675396936	0.5642838899282185	6.083132783323182e-05	0.0	6.083132783323301e-05
1	10	100	-0.01348540182303165	0.9494984675396936	0.563416407939598	1.2951333292608446e-05	0.0	6.217899743511124e-05
1	10	100	-0.0364868181878499	0.9579367014289624	0.5189382405232927	0.00030894373878947166	0.0017049432505846205	0.013168371778841248
1	10	100	-0.04416271942045216	0.9693454039459158	0.5236436731282139	0.0	4.774294339467136e-05	0.0
1	10	100	-0.04416271942045216	0.9652708673327196	0.5095273753134517	0.0	0.0	2.341705716542472e-05
1	10	100	-0.04416271942045216	0.9684516346243152	0.5078712733351847	0.0	4.0117916001620396e-05	0.0
1	10	100	-0.04416271942045216	0.9687670826201724	0.5145482559142339	0.0	4.299183700161453e-05	6.08313278332302e-05
1	10	100	-0.04416271942045216	0.9652708673327196	0.5078712733351847	0.0	0.0	0.0
1	10	100	-0.04416271942045216	0.9652708673327196	0.5078712733351847	0.0	0.0	0.0
1	10	100	-0.04416271942045216	0.9652708673327196	0.5145482559142333	0.0	0.0	6.083132783322909e-05
1	10	100	-0.04416271942045216	0.9652708673327196	0.5145482559142303	0.0	0.0	6.083132783323345e-05
1	10	100	-0.04416271942045216	0.9652708673327196	0.5078712733351847	0.0	0.0	0.0
1	10	100	-0.04416271942045216	0.9652708673327196	0.5078712733351847	0.0	0.0	0.0
1	10	100	-0.04416271942045216	0.9652708673327196	0.5145745432472251	0.0	0.0	6.0894315986170786e-05
1	10	100	-0.04416271942045216	0.9652708673327196	0.5078712733351847	0.0	0.0	0.0
1	10	100	-0.04174428478552267	0.9719215625787772	0.4838709383168115	0.00017438443185327726	0.0007667880102374173	0.009575189752621687
1	10	100	-0.035067302206478225	1.0125880667117804	0.40416774469609934	6.0831327833233177e-05	0.0	6.0894315986172486e-05
1	10	100	-0.0283903196274338	1.0059110841327323	0.40414145736310897	0.0	6.083132783323392e-05	6.083132783323456e-05
1	10	100	-0.0283903196274338	1.0125880667117804	0.404141457363111	0.0	0.0	6.0831327833233536e-05
1	10	100	-0.028942353620189463	1.0150065013467129	0.29428669280473074	0.00022769801980670624	0.0011636445217360401	0.026705436750865175
1	10	100	-0.0283903196274338	1.0259946065358414	0.32769789303294355	0.0	3.17709474710458e-05	6.083132783323409e-05
1	10	100	-0.0283903196274338	1.0192650492908313	0.3343748756119853	0.0	6.083132783323151e-05	0.0
1	10	100	-0.0283903196274338	1.024995687882278	0.3343748756119853	0.0	4.1818596130947095e-05	0.0
1	10	100	-0.0283903196274338	1.0202113932784058	0.3343748756119853	0.0	6.22267576829365e-05	0.0
1	10	100	-0.0283903196274338	1.0164785919940449	0.3343748756119853	0.0	4.63039063621557e-05	0.0
1	10	100	-0.028442894293410525	1.0154008113415351	0.33287649763164856	2.489070307317678e-06	6.72457367703583e-05	0.000331242237107113
1	10	100	-0.028837204288235982	1.0374295963857627	0.19970486871259802	1.4335688302240427e-05	6.42167680092898e-05	0.00018984421642333668
1	10	100	-0.0283903196274338	1.0374558837187635	0.21926264445594215	0.0	6.0831327833230554e-05	5.2161804585415746e-05
1	10	100	-0.0283903196274338	1.0441328662977976	0.21715965781687208	0.0	0.0	6.113242504782873e-05
1	10	100	-0.0283903196274338	1.037455883718769	0.20819567726783889	0.0	6.0831327833238706e-05	0.0
1	10	100	-0.0283903196274338	1.0374558837187615	0.20819567726783889	0.0	6.0831327833233536e-05	0.0
1	10	100	-0.0283903196274338	1.037455883718754	0.20819567726783889	0.0	6.083132783324251e-05	0.0
1	10	100	-0.0283903196274338	1.0343802657591274	0.21127129522747812	0.0	5.880670863164825e-05	3.911564297464771e-05
1	10	100	-0.0283903196274338	1.0350374490838268	0.21182332922023306	0.0	6.0831327833233814e-05	4.413046899703639e-05
1	10	100	-0.0283903196274338	1.041714431662867	0.2094048945853039	0.0	3.2349607865072417e-05	1.7639451532726348e-05
1	10	100	-0.0283903196274338	1.0386651010362156	0.22034042510846485	0.0	5.643738503266874e-05	4.4130468997037074e-05
1	10	100	-0.0283903196274338	1.0441328662977976	0.21487265984688456	0.0	0.0	6.083132783323389e-05
1	10	100	-0.0283903196274338	1.0374558837187515	0.21487265984688486	0.0	6.083132783324661e-05	6.083132783323375e-05
1	10	100	-0.0283903196274338	1.0441328662977976	0.21487265984688486	0.0	0.0	6.083132783323384e-05
1	10	100	-0.0283903196274338	1.0441328662977976	0.20819567726783889	0.0	0.0	0.0
1	10	100	-0.0283903196274338	1.0441328662977976	0.22154964242592987	0.0	0.0	3.234960786507237e-05
1	10	100	-0.0283903196274338	1.039348571693917	0.21487265984688486	0.0	5.26580958563641e-05	6.0831327833233936e-05
1	10	100	-0.0283903196274338	1.0422401783226358	0.21539840650665207	0.0	2.6313820023069295e-05	6.182806344016899e-05
1	10	100	-0.0283903196274338	1.0441328662977976	0.21729109448181366	0.0	0.0	6.083132783323319e-05
1	10	100	-0.0283903196274338	1.03745588371876	0.2239680770608592	0.0	6.083132783322899e-05	0.0
1	10	100	-0.0283903196274338	1.0363518157332403	0.2239680770608592	0.0	6.22849005933518e-05	0.0
1	10	100	-0.02907379028513126	1.013455548700397	0.3423136501744697	4.189335130147243e-05	0.00013588205814789463	0.001373831142848408
1	10	100	-0.041244825458743764	1.0125880667117804	0.3563247986572662	3.757070278389789e-05	0.0	5.9371525475575255e-05
1	10	100	-0.0283903196274338	1.0125880667117804	0.3501472754050013	0.0	0.0	0.0
1	10	100	-0.03614508285900117	1.0125880667117804	0.3501472754050013	6.227867099580353e-05	0.0	0.0
1	10	100	-0.033989521553955314	1.0125880667117804	0.3501472754050013	5.705688389947268e-05	0.0	0.0
1	10	100	-0.0354616122013037	1.0121674693839655	0.352539422706943	6.412263186863286e-05	2.474119273213675e-05	0.00019735295799557952
1	10	100	-0.036171370191989516	1.0156636846714084	0.3737533004285576	0.00020265849856999354	0.0005167181212975559	0.002327374873482676
1	10	100	-0.032648867571548744	1.015032788679698	0.3623971725775844	5.409782506638512e-05	7.333689881273332e-05	0.00032396952806401153
1	10	100	-0.04413643208746379	1.0057796474677956	0.3994885994241679	4.1461432538467773e-07	6.113242504783068e-05	2.9535906307995612e-05
1	10	100	-0.04416271942045216	1.0125880667117804	0.4065598919980369	0.0	0.0	6.083132783323409e-05
1	10	100	-0.04416271942045216	1.0038343848266449	0.40690162732688656	8.306130057789782e-06	0.00016786065887038973	0.0005541012439776505
1	10	100	-0.04416271942045216	0.9911376029932648	0.4403654022210665	0.0	5.741197095944206e-05	0.00022964788383777934
1	10	100	-0.03748573684140771	0.9968156669187532	0.4290092743700938	6.0831327833233536e-05	0.0	0.0
1	10	100	-0.03748573684140772	0.9968156669187532	0.4290092743700938	6.0831327833233495e-05	0.0	0.0
1	10	100	-0.04016704480622083	0.9968156669187532	0.4290092743700938	4.713451936793824e-05	0.0	0.0
1	10	100	-0.041481411455639036	0.9968156669187532	0.4290092743700938	3.5159848534624394e-05	0.0	0.0
1	10	100	-0.04416271942045216	0.9968156669187532	0.4290092743700938	0.0	0.0	0.0
1	10	100	-0.04416271942045216	0.9968156669187532	0.4381572662500463	0.0	0.0	0.0002052278614678703
1	10	100	-0.04416271942045216	0.9900861096737414	0.453877091377091	0.0	6.0955919784098876e-05	6.0831327833234654e-05
1	10	100	-0.04416271942045216	0.9968156669187532	0.4605540739561321	0.0	0.0	0.0
1	10	100	-0.04416271942045216	0.990138684339715	0.4605540739561321	0.0	6.083132783323293e-05	0.0
1	10	100	-0.04416271942045216	0.9960007595961128	0.4605540739561321	0.0	1.220931900744622e-05	0.0
1	10	100	-0.04416271942045216	0.9842766090833144	0.4605540739561321	0.0	4.061074638504989e-05	0.0
1	10	100	-0.04416271942045216	0.9968156669187532	0.4605540739561321	0.0	0.0	0.0
1	10	100	-0.04416271942045216	0.9901386843397078	0.4605540739561321	0.0	6.083132783323337e-05	0.0
1	10	100	-0.04416271942045216	0.9930040036354416	0.4538770913770903	0.0	4.5666410880224375e-05	6.083132783323339e-05
1	10	100	-0.04416271942045216	0.9939503476230219	0.4538770913770885	0.0	3.7044647880237624e-05	6.083132783323446e-05
1	10	100	-0.04416271942045216	0.9881671343655946	0.4538770913770874	0.0	6.171385415186985e-05	6.0831327833234816e-05
1	10	100	-0.04416271942045216	0.9921102343138354	0.4384201395799279	0.0	5.21618045854129e-05	0.00020864721834166296
1	10	100	-0.04416271942045216	0.9968156669187532	0.4290092743700938	0.0	0.0	0.0
1	10	100	-0.04416271942045216	0.9968156669187532	0.4290092743700938	0.0	0.0	0.0
1	10	100	-0.04416271942045216	0.9968156669187532	0.4290092743700938	0.0	0.0	0.0
1	10	100	-0.04416271942045216	0.9894289263490328	0.4444925135002438	0.0	6.204609935418702e-05	0.00028273997498966307
1	10	100	-0.04416271942045216	0.981043267125746	0.4665212985444917	0.0	0.0	5.860736151025824e-05
1	10	100	-0.04416271942045216	0.981043267125746	0.4605540739561321	0.0	0.0	0.0
1	10	100	-0.04416271942045216	0.981043267125746	0.4605540739561321	0.0	0.0	0.0
1	10	100	-0.04416271942045216	0.9847234937441154	0.4605540739561321	0.0	4.4576231310139e-05	0.0
1	10	100	-0.04416271942045216	0.990138684339712	0.4605540739561321	0.0	6.083132783323042e-05	0.0
1	10	100	-0.04416271942045216	0.9816478757844784	0.4605540739561321	0.0	9.185887666410983e-06	0.0
1	10	100	-0.04416271942045216	0.981043267125746	0.4605540739561321	0.0	0.0	0.0
1	10	100	-0.04416271942045216	0.981043267125746	0.4605540739561321	0.0	0.0	0.0
1	10	100	-0.04416271942045216	0.981043267125746	0.4605540739561321	0.0	0.0	0.0
1	10	100	-0.04416271942045216	0.981043267125746	0.4605540739561321	0.0	0.0	0.0
1	10	100	-0.04560852273481217	0.9880094103676642	0.4473052581299974	9.5503191226962e-05	0.00038704835625538747	0.0025411109808397463
1	10	100	-0.04416271942045216	1.000548468203101	0.4199138571561237	0.0	4.5016456203201054e-05	6.083132783323396e-05
1	10	100	-0.03748573684140771	0.9968156669187532	0.4199138571561202	6.0831327833233475e-05	0.0	6.083132783323392e-05
1	10	100	-0.03404209621993203	0.9965527935888676	0.2967051274396616	0.0009751223643468998	0.0043623102886007036	0.05347840303127767
1	10	100	-0.02355345035757496	1.0347482884209611	0.2802229696559573	0.00011610862336782273	7.832057684740896e-05	0.00010936404576090114
1	10	100	-0.040561354801046286	1.0283604665047887	0.2870576762329334	4.390551130797222e-05	0.0	0.0
1	10	100	-0.03506730220647824	1.0283604665047887	0.2997544580663108	6.083132783323354e-05	0.0	3.9115642974646135e-05
1	10	100	-0.04177057211851104	1.0283604665047887	0.2877148595576425	3.206096984556394e-05	0.0	9.950051631727195e-06
1	10	100	-0.032491143573618576	1.0283604665047887	0.2870576762329334	4.7942982693562845e-05	0.0	0.0
1	10	100	-0.05091856399846169	1.0277821451790452	0.2879777328875222	6.433859125013523e-05	3.288950631882784e-05	0.0004289943130472237
1	10	100	-0.04416271942045216	1.0283604665047887	0.3161840411840396	0.0	0.0	3.234960786507324e-05
1	10	100	-0.04416271942045216	1.0283604665047887	0.3028300760259489	0.0	0.0	0.0
1	10	100	-0.04416271942045216	1.0283604665047887	0.3028300760259489	0.0	0.0	0.0
1	10	100	-0.04416271942045216	1.0283604665047887	0.30950705860499245	0.0	0.0	6.083132783323409e-05
1	10	100	-0.04416271942045216	1.0283604665047887	0.3028300760259489	0.0	0.0	0.0
1	10	100	-0.04416271942045216	1.0283604665047887	0.3028300760259489	0.0	0.0	0.0
1	10	100	-0.04416271942045216	1.0283604665047887	0.30950705860499284	0.0	0.0	6.083132783323479e-05
1	10	100	-0.04416271942045216	1.0283604665047887	0.3028300760259489	0.0	0.0	0.0
1	10	100	-0.04400499542252197	1.0283604665047887	0.3031455240218094	2.4669206271635837e-06	0.0	9.867682508654347e-06
1	10	100	-0.04163913545356928	1.0127983653756816	0.1331190542530732	0.0009895258860446122	0.003488530324911416	0.040709772067597634
1	10	100	-0.04416271942045216	1.0441328662977976	0.16087847788878654	0.0	0.0	0.0
1	10	100	-0.03096647826029345	1.0441328662977976	0.16087847788878654	3.4052364526919025e-05	0.0	0.0
1	10	100	-0.035067302206478225	1.0441328662977976	0.16087847788878654	6.083132783323352e-05	0.0	0.0
1	10	100	-0.03974644747840702	1.0394537210258703	0.16087847788878654	5.023547458951291e-05	5.199360545174401e-05	0.0
1	10	100	-0.03748573684140771	1.042135028990682	0.16087847788878654	6.083132783323339e-05	2.7565276951782208e-05	0.0
1	10	100	-0.034646704878664406	1.0441328662977976	0.16087847788878654	5.963524510491185e-05	0.0	0.0
1	10	100	-0.03506730220647824	1.0374558837187602	0.16087847788878654	6.083132783323366e-05	6.083132783322751e-05	0.0
1	10	100	-0.036066220860036066	1.0441328662977976	0.1675554604678315	6.225167607311585e-05	0.0	6.08313278332302e-05
1	10	100	-0.04416271942045216	1.0441328662977976	0.1642958311772746	0.0	0.0	4.229204554424401e-05
1	10	100	-0.038326931497035366	1.0441328662977976	0.1641381071793435	5.808476749412454e-05	0.0	4.085508504424821e-05
1	10	100	-0.2331423562737996	0.6589445760193159	0.014904917804401266	0.16198315748801778	0.2221533948925316	0.2465882298610365
1	10	100	-0.8911405883055344	0.1047024472926522	0.36799637450410494	0.16273951438325793	0.10459565638772518	0.21645467534570265
1	10	100	-0.2064344259576215	0.23224858695219225	1.1200769713011898	0.0067334134759501115	0.020313315929392096	9.405238717686532e-05
1	10	100	-0.9660331999893894	0.08559155621011158	0.30908646127717937	0.03997840001157163	0.01990031368541611	0.12625716105212226
1	10	100	-1.0507046995449107	0.08585442953999547	0.1823289416072902	0.019508538448980355	0.03501634906303572	0.02366675604722109
1	10	100	-1.0591692207671588	0.06274786384322355	0.07531320901166143	0.056005366596096486	0.0907841402663318	0.07369307605228098
1	10	100	-0.2976514714272442	-0.006230097918243378	0.5561348167018242	0.5628108796040506	0.2128971543045312	0.15495909590908571
1	10	100	0.3709142684658132	0.10399268930196633	1.0299114191511072	0.0791855910751826	0.05039543957958553	0.026748728300726242
1	10	100	0.17528393636640702	0.00536261592962528	1.1341144071169824	0.040834386168144624	0.018145671397808257	0.011241011822811708
1	10	100	0.1767297396807682	-0.004311122610092687	1.1546973888468732	0.008091410366198358	0.003152829772495768	0.0029403451220673896
1	10	100	0.1060956759410357	-0.0157723997930194	1.1549339748437757	0.009281923142138842	0.004397265252593908	0.0016855733552898456
1	10	100	0.07783679297854369	-0.06088146320105221	1.178671436532261	4.85347944601808e-05	0.0007765567113628809	0.00019413917784072475
1	10	100	0.1113005678727304	-0.03851094282795391	1.1600074301105168	0.004211902885514252	0.0006005158987405791	0.00026326002347162744
1	10	100	0.17565195902824707	-0.03414724555188567	1.1597971314466218	0.013622715016469814	0.0036800579170264453	0.001269730414834154
1	10	100	0.09778887871671303	-0.04416271942045216	1.1749123479149228	0.0	0.0	5.1480701920675875e-05
1	10	100	0.10399268930196667	-0.03748573684140771	1.1703120646419614	8.188736752973082e-05	6.083132783323337e-05	0.0
1	10	100	0.07557608234154448	-0.0415076987886274	1.1703120646419614	6.0202138481356005e-05	3.4885054065212514e-05	0.0
1	10	100	0.31434392787485343	0.03811663283312667	1.0504155388820318	0.1135922508110064	0.01520264062702214	0.0329976791271033
1	10	100	0.8381190376680007	0.20383197999176952	0.7612023013440572	0.00019466177185685382	0.00023011025841098942	0.00019466177185685382
1	10	100	0.8324146864095217	0.17993679430535064	0.7735836351815671	6.083132783323511e-05	4.1098039348438975e-05	0.00024332531133293759
1	10	100	0.8378035896721321	0.18469480157624174	0.7763175178123668	2.2010552475638888e-05	0.0005000041110887693	4.392281574559249e-05
1	10	100	0.7992137848452153	0.05352100996430787	0.8155645059639867	0.0012781133765949518	0.013649286326524705	0.001299061436600691
1	10	100	0.8269994958139328	0.19476285011078626	0.7858335323541483	0.0001999008633908097	0.0014086359043230636	8.342400159042268e-05
1	10	100	0.8233192691955615	0.21061411190276835	0.7760020698165097	0.0	3.234960786507168e-05	0.0
1	10	100	0.8028151494646328	0.25036055938117674	0.7950078115670838	0.0009020457242759713	0.00146602088035981	0.0007948073556323639
1	10	100	0.12935996563573493	0.00604608658732279	1.1424212043413058	0.03308788369953095	0.011479833135120745	0.008544016930467323
1	10	100	0.2155035558386049	0.02413177168331716	1.1474683722750716	0.00956334313462683	0.0007345359994005289	0.0002468574931400087
1	10	100	0.20370054332682966	-0.012959655163264316	1.1518057822181391	0.002364034670670233	0.001466330283704475	5.3148157529776814e-05
