Participant,Pearson_Correlation,Spearman_Correlation,Sensitivity,Sensitivity CI,Specificity,Specificity CI
OA65,0.19154184841530367,0.19019292557393855,"[0.66401, 0.6506, 0.36364]","[(0.65524, 0.67277), (0.61641, 0.68479), (0.07936, 0.64792)]","[0.71504, 0.69813, 0.96393]","[(0.6829, 0.74717), (0.68961, 0.70665), (0.96058, 0.96728)]"
OA48,0.04880774410924235,0.05447783015121818,"[0.7749, 0.31707, nan]","[(0.75891, 0.79088), (0.17463, 0.45951), (nan, nan)]","[0.43902, 0.89813, 0.87678]","[(0.28712, 0.59093), (0.88655, 0.90971), (0.8643, 0.88927)]"
OA5,0.007012504125825873,0.021317145501848423,"[0.20424, 0.45644, 0.48148]","[(0.19592, 0.21256), (0.4298, 0.48308), (0.34821, 0.61475)]","[0.89406, 0.66781, 0.53937]","[(0.87792, 0.9102), (0.65811, 0.6775), (0.52978, 0.54897)]"
OA60,0.1423774554964933,0.15870080238742348,"[0.61881, 0.55192, 0.01667]","[(0.60635, 0.63127), (0.51917, 0.58466), (-0.01573, 0.04906)]","[0.63531, 0.7007, 0.91507]","[(0.60463, 0.66598), (0.68901, 0.71238), (0.9084, 0.92173)]"
KOA38,0.29755544717250426,0.3668137644211973,"[0.6287, 0.47783, 0.29412]","[(0.61821, 0.63919), (0.45917, 0.4965), (0.07752, 0.51072)]","[0.81546, 0.78258, 0.79925]","[(0.80101, 0.82991), (0.77363, 0.79153), (0.79173, 0.80677)]"
HOA7,0.034331299546309514,0.0406682637508809,"[0.40356, 0.69531, 0.6]","[(0.3944, 0.41272), (0.64928, 0.74135), (0.17059, 1.02941)]","[0.82262, 0.62701, 0.77985]","[(0.78466, 0.86058), (0.61798, 0.63603), (0.77225, 0.78746)]"
HOA35,0.1497935202800152,0.23586485989649225,"[0.48563, 0.56939, 0.35124]","[(0.47483, 0.49644), (0.5525, 0.58629), (0.2911, 0.41138)]","[0.80548, 0.6587, 0.8065]","[(0.79244, 0.81851), (0.6486, 0.66881), (0.79928, 0.81371)]"
HOA4,0.030387073553046075,0.005018263862625792,"[0.59201, 0.33051, 0.0]","[(0.5826, 0.60141), (0.24563, 0.41538), (0.0, 0.0)]","[0.45, 0.73019, 0.86199]","[(0.36099, 0.53901), (0.72169, 0.73868), (0.85543, 0.86856)]"
HOA20,0.04287720023994633,0.05616882752260144,"[0.31799, 0.80263, 0.0]","[(0.30691, 0.32908), (0.77433, 0.83093), (0.0, 0.0)]","[0.88821, 0.49912, 0.82573]","[(0.86656, 0.90985), (0.48727, 0.51098), (0.81717, 0.83429)]"
HOA47,0.23285689728264852,0.2292188494752476,"[0.32186, 0.28969, 0.70348]","[(0.31318, 0.33054), (0.27157, 0.30782), (0.67708, 0.72988)]","[0.89651, 0.73346, 0.55993]","[(0.8865, 0.90652), (0.72564, 0.74129), (0.55157, 0.5683)]"
OA23,0.28306668144856295,0.29649085987652757,"[0.39614, 0.70356, 0.75601]","[(0.38744, 0.40485), (0.68468, 0.72243), (0.72752, 0.7845)]","[0.90458, 0.56462, 0.84385]","[(0.89427, 0.91488), (0.55609, 0.57314), (0.83791, 0.84978)]"
OA31,0.12744013582114883,0.18861168607855613,"[0.6796, 0.50352, 0.21212]","[(0.67092, 0.68828), (0.47873, 0.52831), (0.07264, 0.3516)]","[0.62469, 0.78189, 0.89488]","[(0.60093, 0.64844), (0.77422, 0.78956), (0.88954, 0.90022)]"
OA12,0.05376925281044249,0.2762911024498414,"[0.91729, 0.25694, 0.22727]","[(0.91166, 0.92292), (0.21574, 0.29815), (0.12617, 0.32838)]","[0.46185, 0.9522, 0.95619]","[(0.41806, 0.50563), (0.94785, 0.95654), (0.95211, 0.96028)]"
OA82,0.11118655307125354,0.15838405136447853,"[0.74217, 0.57812, 0.0]","[(0.72722, 0.75712), (0.49257, 0.66368), (0.0, 0.0)]","[0.65891, 0.81641, 0.92537]","[(0.5771, 0.74072), (0.80318, 0.82964), (0.91656, 0.93418)]"
OA76,-0.12997048870111425,-0.15470137472400267,"[0.3692, 0.44978, 0.10256]","[(0.35397, 0.38443), (0.41202, 0.48753), (0.03523, 0.16989)]","[0.56644, 0.77281, 0.63462]","[(0.53086, 0.60203), (0.75972, 0.7859), (0.62058, 0.64865)]"
OA86,0.2320171406734453,0.2671857589340962,"[0.48679, 0.57345, 0.57692]","[(0.4775, 0.49608), (0.55422, 0.59269), (0.53216, 0.62168)]","[0.82474, 0.63815, 0.83398]","[(0.81115, 0.83833), (0.6294, 0.6469), (0.82774, 0.84022)]"
OA75,0.1550136266798185,0.11930143990112617,"[0.58129, 0.44521, 0.50649]","[(0.57037, 0.59221), (0.41474, 0.47568), (0.42753, 0.58546)]","[0.60034, 0.71665, 0.86566]","[(0.57234, 0.62834), (0.70676, 0.72653), (0.85856, 0.87276)]"
KOA25,0.04404843869502513,0.09119561958310914,"[0.59094, 0.48527, 0.09091]","[(0.58045, 0.60143), (0.4467, 0.52384), (-0.02922, 0.21104)]","[0.67166, 0.82509, 0.76826]","[(0.63602, 0.7073), (0.817, 0.83319), (0.75958, 0.77694)]"
KOA1,0.06876802845365683,0.10190569318973962,"[0.66448, 0.39927, 0.42857]","[(0.65566, 0.67331), (0.36583, 0.43271), (0.16934, 0.6878)]","[0.5895, 0.87592, 0.79]","[(0.55619, 0.62281), (0.86976, 0.88208), (0.78266, 0.79734)]"
OA89,0.3154164056188177,0.42881427862842814,"[0.46659, 0.58782, 0.62384]","[(0.45382, 0.47935), (0.55735, 0.6183), (0.59486, 0.65281)]","[0.91329, 0.60418, 0.85163]","[(0.90119, 0.9254), (0.59267, 0.61568), (0.84322, 0.86004)]"
OA47,0.18320381915167416,0.2319906370907213,"[0.71491, 0.51852, nan]","[(0.70473, 0.72509), (0.48352, 0.55352), (nan, nan)]","[0.67561, 0.80085, 0.90738]","[(0.64282, 0.7084), (0.79184, 0.80985), (0.90115, 0.9136)]"
HOA17,0.2488738570639738,0.26758130999838753,"[0.65739, 0.58937, 0.31877]","[(0.64734, 0.66745), (0.56873, 0.61001), (0.27246, 0.36508)]","[0.67678, 0.73256, 0.91906]","[(0.6587, 0.69486), (0.72338, 0.74173), (0.91391, 0.92422)]"
OA63,0.1416740187931967,0.14566914311359655,"[0.47655, 0.50968, 0.4898]","[(0.46427, 0.48883), (0.46424, 0.55512), (0.34983, 0.62977)]","[0.78405, 0.62689, 0.84177]","[(0.74847, 0.81962), (0.61505, 0.63874), (0.8331, 0.85043)]"
OA66,0.06274749824149523,0.07521336305286916,"[0.44061, 0.46465, 0.33824]","[(0.42997, 0.45124), (0.44253, 0.48678), (0.27331, 0.40316)]","[0.68785, 0.66589, 0.77481]","[(0.66829, 0.70741), (0.6559, 0.67587), (0.76675, 0.78287)]"
KOA64,0.2376782546224136,0.2265033823453991,"[0.67936, 0.57524, 0.40351]","[(0.67127, 0.68745), (0.55083, 0.59965), (0.31345, 0.49357)]","[0.68976, 0.77149, 0.90496]","[(0.6677, 0.71182), (0.76425, 0.77874), (0.90016, 0.90975)]"
KOA6,0.2447563959066433,0.26828115336787217,"[0.49846, 0.73333, 0.5256]","[(0.48886, 0.50807), (0.7117, 0.75497), (0.48517, 0.56603)]","[0.86673, 0.62934, 0.87023]","[(0.8525, 0.88096), (0.62032, 0.63837), (0.86422, 0.87623)]"
HOA24,0.028741004932026446,0.03875642757150104,"[0.40928, 0.59091, 0.2]","[(0.39955, 0.41901), (0.56185, 0.61996), (-0.04792, 0.44792)]","[0.75766, 0.66918, 0.74929]","[(0.73245, 0.78287), (0.65987, 0.67849), (0.74115, 0.75742)]"
KOA66,0.12183414912147128,0.15108267677657622,"[0.51566, 0.65453, 0.375]","[(0.50616, 0.52515), (0.63056, 0.67851), (0.18131, 0.56869)]","[0.77068, 0.65184, 0.86621]","[(0.74965, 0.79171), (0.6428, 0.66089), (0.86016, 0.87227)]"
OA46,0.1812370207678749,0.18296906981914549,"[0.75207, 0.40325, 0.25]","[(0.74421, 0.75993), (0.37875, 0.42775), (0.005, 0.495)]","[0.52642, 0.84916, 0.89974]","[(0.50158, 0.55126), (0.84264, 0.85567), (0.8946, 0.90488)]"
OA55,0.23986795826146526,0.29674190039300063,"[0.52448, 0.56364, 0.53333]","[(0.51035, 0.53861), (0.53631, 0.59097), (0.47383, 0.59284)]","[0.83257, 0.6887, 0.81448]","[(0.8139, 0.85125), (0.67595, 0.70144), (0.80469, 0.82426)]"
KOA71,0.115597101476025,0.1486543915068372,"[0.45396, 0.08777, 1.0]","[(0.4447, 0.46321), (0.07125, 0.10428), (1.0, 1.0)]","[0.74736, 0.84247, 0.58679]","[(0.72209, 0.77263), (0.8357, 0.84924), (0.57807, 0.59551)]"
KOA75,0.07809766374404199,0.0659249240748322,"[0.73882, 0.2988, 1.0]","[(0.73076, 0.74689), (0.24218, 0.35543), (1.0, 1.0)]","[0.46899, 0.85536, 0.88271]","[(0.4081, 0.52989), (0.8489, 0.86182), (0.87687, 0.88856)]"
KOA49,0.3579995570689815,0.3483868172421215,"[0.46329, 0.39662, 0.77518]","[(0.4535, 0.47308), (0.37554, 0.41769), (0.74048, 0.80988)]","[0.89337, 0.68298, 0.74186]","[(0.88157, 0.90518), (0.67409, 0.69186), (0.73404, 0.74968)]"
OA71,-0.03212407265503374,-0.017953032898321872,"[0.38282, 0.49826, nan]","[(0.3679, 0.39775), (0.44041, 0.55611), (nan, nan)]","[0.64808, 0.63362, 0.75585]","[(0.59283, 0.70334), (0.61883, 0.64841), (0.7431, 0.76859)]"
KOA22,0.004218296435453715,-0.002088208775697402,"[0.66318, 0.20833, 0.6]","[(0.65541, 0.67094), (0.13567, 0.281), (0.17059, 1.02941)]","[0.336, 0.81398, 0.84955]","[(0.2532, 0.4188), (0.80759, 0.82037), (0.8437, 0.8554)]"
HOA42,0.1144108256129654,0.1454993126841958,"[0.53019, 0.51414, 0.40367]","[(0.52004, 0.54034), (0.48742, 0.54086), (0.31156, 0.49578)]","[0.70131, 0.67713, 0.84824]","[(0.67777, 0.72484), (0.66768, 0.68658), (0.84142, 0.85506)]"
KOA3,0.04475340795254887,0.05750387882499354,"[0.50911, 0.56471, 0.5]","[(0.50007, 0.51816), (0.52487, 0.60454), (0.01, 0.99)]","[0.70451, 0.71032, 0.80178]","[(0.66797, 0.74105), (0.70212, 0.71852), (0.79475, 0.80882)]"
KOA73,0.14698129352804368,0.14868675751124313,"[0.68645, 0.30144, 0.73381]","[(0.67821, 0.69469), (0.25744, 0.34543), (0.66034, 0.80729)]","[0.61759, 0.80201, 0.88125]","[(0.57724, 0.65795), (0.79498, 0.80905), (0.8756, 0.8869)]"
HOA10,-0.022977857954370892,-0.036871939279443815,"[0.14388, 0.62566, 0.2]","[(0.13665, 0.15112), (0.58589, 0.66542), (-0.15062, 0.55062)]","[0.93554, 0.59856, 0.55373]","[(0.91545, 0.95563), (0.58846, 0.60867), (0.54379, 0.56367)]"
OA37,0.15461968087964895,0.150255205151239,"[0.62908, 0.44, 0.625]","[(0.61716, 0.64099), (0.39851, 0.48149), (0.28952, 0.96048)]","[0.65591, 0.76511, 0.85781]","[(0.6165, 0.69533), (0.75466, 0.77556), (0.84955, 0.86607)]"
OA38,0.1092538957228227,0.10794727250922034,"[0.67419, 0.25, nan]","[(0.66568, 0.6827), (0.18674, 0.31326), (nan, nan)]","[0.75, 0.8932, 0.77672]","[(0.68674, 0.81326), (0.88759, 0.89881), (0.76921, 0.78422)]"
OA70,0.06352522279840003,0.05361376696860717,"[0.52995, 0.52174, nan]","[(0.49878, 0.56112), (0.31759, 0.72589), (nan, nan)]","[0.69565, 0.70152, 0.82837]","[(0.5076, 0.8837), (0.67295, 0.7301), (0.8051, 0.85165)]"
HOA36,0.07237628982298132,0.013236056816937137,"[0.55707, 0.3615, 0.53846]","[(0.54814, 0.56599), (0.31588, 0.40713), (0.26746, 0.80946)]","[0.49658, 0.71564, 0.84258]","[(0.44981, 0.54335), (0.70754, 0.72374), (0.83615, 0.84901)]"
KOA26,0.043214577502867904,-0.07955687211362383,"[0.21681, 0.76883, 0.35849]","[(0.20819, 0.22544), (0.74902, 0.78865), (0.22938, 0.4876)]","[0.9654, 0.6845, 0.57571]","[(0.95694, 0.97386), (0.6748, 0.6942), (0.56626, 0.58516)]"
KOA12,0.2120330442210841,0.2465263057339906,"[0.59593, 0.35473, 0.30612]","[(0.58648, 0.60538), (0.33546, 0.374), (0.17708, 0.43517)]","[0.7228, 0.78543, 0.77652]","[(0.70495, 0.74064), (0.77754, 0.79331), (0.76929, 0.78376)]"
HOA2,0.057670183496477574,0.013461473149653685,"[0.63948, 0.31774, 0.18182]","[(0.63103, 0.64794), (0.28109, 0.35439), (-0.04611, 0.40975)]","[0.41521, 0.78098, 0.86059]","[(0.37677, 0.45366), (0.7737, 0.78826), (0.85464, 0.86655)]"
OA3,0.10036984579658462,0.2630603588062756,"[0.56424, 0.76951, 0.01075]","[(0.55455, 0.57392), (0.75371, 0.78531), (-0.00407, 0.02557)]","[0.83705, 0.67352, 0.89235]","[(0.82364, 0.85046), (0.66445, 0.6826), (0.88698, 0.89772)]"
KOA42,0.17316909964067861,0.21785707733237158,"[0.46065, 0.69715, 0.23377]","[(0.4518, 0.46949), (0.67702, 0.71728), (0.13923, 0.3283)]","[0.87151, 0.57572, 0.87541]","[(0.85712, 0.8859), (0.56698, 0.58447), (0.86998, 0.88085)]"
KOA16,0.09958611007733636,0.1565872802190529,"[0.41456, 0.70102, 0.5449]","[(0.40603, 0.4231), (0.67967, 0.72237), (0.5008, 0.58899)]","[0.82447, 0.59252, 0.83296]","[(0.80877, 0.84017), (0.58417, 0.60087), (0.8269, 0.83901)]"
KOA60,-0.030665806919483167,-0.015598460292792125,"[0.49243, 0.41379, 0.22222]","[(0.48342, 0.50144), (0.38962, 0.43796), (0.03016, 0.41428)]","[0.56169, 0.76869, 0.73886]","[(0.53747, 0.5859), (0.76109, 0.77628), (0.73143, 0.74629)]"
KOA14,0.1809644203845818,0.19738617137400621,"[0.61753, 0.6906, 0.0]","[(0.60735, 0.6277), (0.66363, 0.71758), (0.0, 0.0)]","[0.70682, 0.64746, 0.97159]","[(0.68027, 0.73337), (0.63746, 0.65746), (0.96832, 0.97487)]"
OA80,0.06668701761543445,0.04766623991724976,"[0.38045, 0.35849, 0.46479]","[(0.36464, 0.39626), (0.28395, 0.43303), (0.34877, 0.5808)]","[0.65217, 0.59708, 0.78418]","[(0.59062, 0.71373), (0.58126, 0.6129), (0.77107, 0.7973)]"
OA88,0.221186697445563,0.28953007530990155,"[0.58098, 0.48828, 0.43132]","[(0.56986, 0.59209), (0.46456, 0.512), (0.38044, 0.4822)]","[0.79324, 0.74868, 0.80272]","[(0.77579, 0.81068), (0.73913, 0.75822), (0.79462, 0.81082)]"
KOA69,0.0962395594170116,0.08927194377503915,"[0.81978, 0.19737, 0.4]","[(0.81242, 0.82714), (0.1457, 0.24903), (-0.02941, 0.82941)]","[0.42489, 0.92959, 0.88771]","[(0.36142, 0.48837), (0.92469, 0.93448), (0.88172, 0.89369)]"
OA54,0.16734522664680712,0.14668954381834756,"[0.69271, 0.67143, nan]","[(0.68366, 0.70176), (0.61641, 0.72644), (nan, nan)]","[0.73929, 0.73277, 0.95918]","[(0.68786, 0.79071), (0.72409, 0.74145), (0.95535, 0.96301)]"
OA77,-0.05991342044389292,-0.052151949646230024,"[0.19284, 0.58504, 0.33333]","[(0.18376, 0.20191), (0.5515, 0.61858), (-0.20011, 0.86678)]","[0.8774, 0.64835, 0.56113]","[(0.85512, 0.89969), (0.63737, 0.65934), (0.55032, 0.57195)]"
OA59,-0.008979297108419796,0.041472435204710605,"[0.54303, 0.32403, 0.36]","[(0.53413, 0.55193), (0.28154, 0.36653), (0.17184, 0.54816)]","[0.611, 0.82899, 0.71384]","[(0.56787, 0.65412), (0.82227, 0.83571), (0.70591, 0.72177)]"
OA61,0.3223892516323306,0.4586976368482406,"[0.7195, 0.40479, 0.56098]","[(0.70886, 0.73015), (0.38182, 0.42776), (0.50356, 0.61839)]","[0.82215, 0.85067, 0.80672]","[(0.80556, 0.83874), (0.8424, 0.85894), (0.79838, 0.81507)]"
OA9,0.014864348019449582,-0.005745861810479137,"[0.56479, 0.40464, 0.0625]","[(0.55465, 0.57493), (0.37694, 0.43235), (-0.02137, 0.14637)]","[0.50242, 0.79926, 0.78065]","[(0.47457, 0.53028), (0.79108, 0.80744), (0.7727, 0.78861)]"
HOA14,0.3046367097889901,0.3099347470140028,"[0.61516, 0.53271, 0.66557]","[(0.60597, 0.62436), (0.5012, 0.56422), (0.61263, 0.71852)]","[0.83202, 0.71214, 0.88956]","[(0.81144, 0.8526), (0.70371, 0.72058), (0.88389, 0.89523)]"
HOA19,0.09540306828281678,0.1755422414273197,"[0.58797, 0.60481, 0.46914]","[(0.57811, 0.59782), (0.57722, 0.63239), (0.39229, 0.54599)]","[0.73923, 0.75244, 0.83855]","[(0.71597, 0.76248), (0.74387, 0.761), (0.83161, 0.84549)]"
OA84,0.12095904759449277,0.17156988642845936,"[0.64798, 0.48889, 0.55556]","[(0.62664, 0.66931), (0.34284, 0.63494), (0.23091, 0.8802)]","[0.83333, 0.75969, 0.8828]","[(0.73393, 0.93273), (0.74065, 0.77873), (0.8686, 0.897)]"
HOA26,0.15185420650548442,0.1352551121900927,"[0.69102, 0.56103, 1.0]","[(0.68232, 0.69972), (0.51391, 0.60816), (1.0, 1.0)]","[0.64403, 0.73349, 0.95606]","[(0.59861, 0.68944), (0.72516, 0.74181), (0.95227, 0.95984)]"
OA56,0.09020816537755731,0.06012440713399575,"[0.4161, 0.55752, 0.375]","[(0.39822, 0.43397), (0.49277, 0.62228), (0.13778, 0.61222)]","[0.77273, 0.67098, 0.74762]","[(0.71993, 0.82553), (0.65399, 0.68798), (0.73244, 0.7628)]"
HOA15,-0.038067324448837495,-0.09490691495381416,"[0.26556, 0.60809, 0.8]","[(0.25754, 0.27358), (0.57556, 0.64063), (0.55208, 1.04792)]","[0.79314, 0.76744, 0.52022]","[(0.7663, 0.81998), (0.75977, 0.77511), (0.51147, 0.52897)]"
HOA39,0.07139966224734548,0.08518765732739678,"[0.64683, 0.50838, nan]","[(0.63788, 0.65578), (0.43514, 0.58162), (nan, nan)]","[0.70391, 0.77125, 0.87444]","[(0.63703, 0.77079), (0.76338, 0.77911), (0.86828, 0.88059)]"
HOA40,0.09581935770248395,0.07402126166279431,"[0.75566, 0.49462, 0.0]","[(0.74817, 0.76315), (0.42277, 0.56648), (0.0, 0.0)]","[0.53191, 0.80951, 0.94633]","[(0.46059, 0.60324), (0.80267, 0.81636), (0.94243, 0.95023)]"
KOA17,0.08789605418205154,0.08852087728179761,"[0.39279, 0.58187, 0.42727]","[(0.38279, 0.40279), (0.55246, 0.61127), (0.33483, 0.51972)]","[0.77834, 0.59007, 0.80344]","[(0.75475, 0.80193), (0.58006, 0.60008), (0.79574, 0.81114)]"
OA1,0.29020718810604845,0.27341476986052526,"[0.37994, 0.41525, 0.68155]","[(0.37028, 0.38961), (0.39509, 0.43541), (0.65025, 0.71285)]","[0.93738, 0.72641, 0.62114]","[(0.92891, 0.94585), (0.7179, 0.73492), (0.61245, 0.62983)]"
OA36,0.06474346483384795,0.1778027415992907,"[0.71855, 0.59048, 0.0]","[(0.70504, 0.73207), (0.53617, 0.64478), (0.0, 0.0)]","[0.62069, 0.75852, 0.96038]","[(0.56744, 0.67394), (0.74566, 0.77137), (0.95472, 0.96603)]"
KOA54,0.16633889320501977,0.2034793479526208,"[0.62049, 0.09082, 0.67347]","[(0.61165, 0.62933), (0.07272, 0.10891), (0.54217, 0.80477)]","[0.72397, 0.90926, 0.68479]","[(0.69651, 0.75143), (0.90404, 0.91448), (0.67666, 0.69291)]"
OA58,0.24238374198888873,0.23903123821537678,"[0.58083, 0.4626, 0.76667]","[(0.55638, 0.60528), (0.42441, 0.50078), (0.61532, 0.91802)]","[0.69635, 0.74796, 0.81757]","[(0.66191, 0.73079), (0.72665, 0.76927), (0.8015, 0.83363)]"
KOA27,0.1117380631798644,0.16519181468924857,"[0.58, 0.38728, 0.28824]","[(0.5712, 0.58881), (0.3619, 0.41266), (0.24009, 0.33638)]","[0.66439, 0.7294, 0.83453]","[(0.64229, 0.68648), (0.72158, 0.73722), (0.82826, 0.84081)]"
OA39,0.2117985486403557,0.28002679966372146,"[0.6189, 0.46272, 0.60326]","[(0.60667, 0.63112), (0.4349, 0.49054), (0.53257, 0.67395)]","[0.78279, 0.82634, 0.77336]","[(0.76133, 0.80426), (0.81695, 0.83574), (0.76376, 0.78297)]"
KOA47,0.21219815016154311,0.328208427699775,"[0.61636, 0.36855, 0.54]","[(0.60622, 0.6265), (0.34551, 0.39158), (0.46024, 0.61976)]","[0.79128, 0.76683, 0.80568]","[(0.77269, 0.80988), (0.75808, 0.77557), (0.79812, 0.81324)]"
HOA32,0.1521448217719571,0.2616090522726986,"[0.75925, 0.40296, 0.30699]","[(0.75078, 0.76772), (0.3746, 0.43132), (0.25715, 0.35683)]","[0.60961, 0.85719, 0.88583]","[(0.58474, 0.63448), (0.85037, 0.86401), (0.87987, 0.89179)]"
KOA18,0.10438249801640838,0.11466405267653323,"[0.73991, 0.42757, 0.44444]","[(0.73161, 0.74821), (0.3807, 0.47444), (0.1198, 0.76909)]","[0.5492, 0.83877, 0.90031]","[(0.50255, 0.59585), (0.83181, 0.84572), (0.89475, 0.90587)]"
