Participant,Pearson_Correlation,Spearman_Correlation,Sensitivity,Sensitivity CI,Specificity,Specificity CI
KOA20,0.052291902340313695,0.09619577465158545,"[0.20696, 0.33913, 0.25]","[(0.19972, 0.2142), (0.27795, 0.40031), (-0.05006, 0.55006)]","[0.9916, 0.54146, 0.65936]","[(0.98, 1.00319), (0.53256, 0.55035), (0.65097, 0.66774)]"
OA44,0.15305173830854898,0.16936524742049267,"[0.32747, 0.29517, 0.71429]","[(0.31744, 0.3375), (0.26913, 0.3212), (0.47764, 0.95093)]","[0.86169, 0.66631, 0.63344]","[(0.8421, 0.88128), (0.65624, 0.67638), (0.6238, 0.64309)]"
KOA50,0.0716772615006073,0.07445354539804376,"[0.29229, 0.3384, 0.66667]","[(0.28346, 0.30112), (0.28122, 0.39559), (0.35868, 0.97465)]","[0.91912, 0.69385, 0.59397]","[(0.88671, 0.95152), (0.68491, 0.7028), (0.58456, 0.60339)]"
KOA21,0.19913932272492602,0.17717479324860097,"[0.24822, 0.42414, 0.87066]","[(0.23914, 0.2573), (0.3961, 0.45219), (0.83372, 0.9076)]","[0.91325, 0.60883, 0.63507]","[(0.89905, 0.92744), (0.59875, 0.6189), (0.62558, 0.64455)]"
OA25,0.03229761008007787,0.04686540011052125,"[0.17895, 0.48922, 0.61538]","[(0.16755, 0.19035), (0.45706, 0.52139), (0.35092, 0.87985)]","[0.93092, 0.61952, 0.55939]","[(0.91472, 0.94713), (0.6051, 0.63394), (0.54599, 0.5728)]"
KOA67,-0.033074893908402465,-0.024080818931697338,"[0.19233, 0.7746, 0.24324]","[(0.18489, 0.19978), (0.75974, 0.78945), (0.105, 0.38149)]","[0.86053, 0.36892, 0.8434]","[(0.84829, 0.87278), (0.35982, 0.37801), (0.83734, 0.84946)]"
OA10,0.14396774412919847,0.19620278379632464,"[0.52931, 0.50562, 0.29524]","[(0.51677, 0.54184), (0.4743, 0.53694), (0.20799, 0.38249)]","[0.76937, 0.69868, 0.81499]","[(0.7443, 0.79445), (0.68725, 0.7101), (0.80594, 0.82404)]"
HOA1,0.1317381177253946,0.19084171787926157,"[0.50725, 0.49061, 0.5]","[(0.49809, 0.51641), (0.46262, 0.51861), (0.26901, 0.73099)]","[0.82542, 0.69672, 0.79645]","[(0.80432, 0.84653), (0.68831, 0.70513), (0.78944, 0.80346)]"
OA65,0.12280413382282192,0.12909279382267652,"[0.35582, 0.66265, 0.36364]","[(0.34693, 0.36471), (0.62874, 0.69656), (0.07936, 0.64792)]","[0.90765, 0.51412, 0.83621]","[(0.88704, 0.92826), (0.50484, 0.52339), (0.82955, 0.84286)]"
OA48,0.01370664589494961,-0.01436329521558256,"[0.08623, 0.39024, nan]","[(0.07548, 0.09697), (0.24093, 0.53956), (nan, nan)]","[0.95122, 0.72453, 0.36289]","[(0.88528, 1.01716), (0.70743, 0.74164), (0.34462, 0.38115)]"
OA5,0.041752287052760365,0.018329474409203503,"[0.14248, 0.38049, 0.59259]","[(0.13526, 0.14969), (0.35452, 0.40646), (0.46154, 0.72365)]","[0.89477, 0.65083, 0.49112]","[(0.87868, 0.91087), (0.64102, 0.66064), (0.4815, 0.50075)]"
OA60,0.031984372075965606,0.032840944226921194,"[0.28388, 0.74266, 0.18333]","[(0.27231, 0.29545), (0.71388, 0.77145), (0.08542, 0.28124)]","[0.90275, 0.56351, 0.7336]","[(0.88387, 0.92163), (0.55085, 0.57617), (0.72303, 0.74417)]"
KOA38,0.10440476153622956,0.1171744018213635,"[0.19786, 0.52253, 0.41176]","[(0.18921, 0.20652), (0.50387, 0.54119), (0.17781, 0.64572)]","[0.8913, 0.47305, 0.70126]","[(0.8797, 0.90289), (0.46222, 0.48388), (0.69266, 0.70985)]"
HOA7,0.10453473936790143,0.1270648256783865,"[0.34359, 0.52344, 1.0]","[(0.33472, 0.35245), (0.47348, 0.57339), (1.0, 1.0)]","[0.95116, 0.55854, 0.7781]","[(0.92974, 0.97258), (0.54927, 0.56781), (0.77047, 0.78573)]"
HOA35,0.14655861112395532,0.12776072156884094,"[0.16472, 0.37667, 0.69421]","[(0.1567, 0.17274), (0.36013, 0.3932), (0.63616, 0.75227)]","[0.93337, 0.62535, 0.51468]","[(0.92516, 0.94158), (0.61504, 0.63567), (0.50555, 0.52381)]"
HOA4,0.02413347705575549,0.022982915663703446,"[0.46351, 0.62712, 0.0]","[(0.45397, 0.47306), (0.53987, 0.71437), (0.0, 0.0)]","[0.74167, 0.66209, 0.80228]","[(0.66335, 0.81998), (0.65303, 0.67114), (0.7947, 0.80986)]"
HOA20,0.050151518296415315,0.10731523475790494,"[0.30457, 0.84211, 0.0]","[(0.29362, 0.31553), (0.81618, 0.86803), (0.0, 0.0)]","[0.92138, 0.41176, 0.89324]","[(0.90289, 0.93987), (0.4001, 0.42343), (0.88627, 0.90021)]"
HOA47,0.24951566303287198,0.2035962568268266,"[0.19809, 0.19742, 0.79217]","[(0.19069, 0.2055), (0.18152, 0.21333), (0.76872, 0.81563)]","[0.93195, 0.73338, 0.44007]","[(0.92367, 0.94022), (0.72556, 0.7412), (0.4317, 0.44843)]"
OA23,0.276226418854316,0.2218084102919277,"[0.23617, 0.716, 0.51775]","[(0.22861, 0.24373), (0.69737, 0.73463), (0.48461, 0.5509)]","[0.95005, 0.40823, 0.82792]","[(0.94241, 0.95769), (0.39978, 0.41668), (0.82175, 0.83409)]"
OA31,0.04996976061271008,0.06769079071423739,"[0.28943, 0.4888, 0.45455]","[(0.281, 0.29786), (0.46402, 0.51359), (0.28466, 0.62444)]","[0.81767, 0.57203, 0.71186]","[(0.79873, 0.83661), (0.56284, 0.58122), (0.70398, 0.71975)]"
OA12,0.15023582157721294,0.2714818108340499,"[0.75872, 0.35648, 0.39394]","[(0.74998, 0.76746), (0.31132, 0.40165), (0.27605, 0.51182)]","[0.78715, 0.88238, 0.86069]","[(0.7512, 0.8231), (0.87582, 0.88894), (0.85377, 0.8676)]"
OA82,0.11309763739183248,0.09588939514437798,"[0.47978, 0.41406, 1.0]","[(0.46271, 0.49686), (0.32873, 0.49939), (1.0, 1.0)]","[0.79845, 0.74377, 0.73164]","[(0.72922, 0.86768), (0.72885, 0.75869), (0.71678, 0.74649)]"
OA76,-0.0015686787158985954,-0.032552616406839825,"[0.18823, 0.81709, 0.12821]","[(0.17589, 0.20057), (0.78775, 0.84643), (0.05401, 0.2024)]","[0.88993, 0.40381, 0.80261]","[(0.86746, 0.91241), (0.38848, 0.41914), (0.79101, 0.81421)]"
OA86,0.11982560650476362,0.1547549677489362,"[0.2225, 0.43245, 0.6859]","[(0.21477, 0.23023), (0.41318, 0.45172), (0.64384, 0.72795)]","[0.93449, 0.61935, 0.58813]","[(0.92564, 0.94333), (0.61051, 0.62819), (0.57988, 0.59638)]"
OA75,0.10556762068037248,0.0808184312805798,"[0.37557, 0.63894, 0.31818]","[(0.36485, 0.3863), (0.6095, 0.66839), (0.24462, 0.39175)]","[0.83418, 0.61827, 0.76044]","[(0.81293, 0.85544), (0.60762, 0.62893), (0.75155, 0.76933)]"
KOA25,0.06612422455486898,0.0944489345444995,"[0.15426, 0.33178, 0.59091]","[(0.14655, 0.16197), (0.29544, 0.36812), (0.38545, 0.79636)]","[0.89205, 0.52767, 0.61372]","[(0.8685, 0.9156), (0.51703, 0.53831), (0.60371, 0.62374)]"
KOA1,0.1639947279082099,0.1651107666345874,"[0.47221, 0.42112, 0.78571]","[(0.46288, 0.48155), (0.3874, 0.45483), (0.57077, 1.00066)]","[0.79594, 0.63039, 0.82714]","[(0.76866, 0.82323), (0.62138, 0.63941), (0.82033, 0.83396)]"
OA89,0.12090839077515043,0.18362423071646874,"[0.25486, 0.5998, 0.38082]","[(0.24371, 0.26601), (0.56946, 0.63014), (0.35178, 0.40986)]","[0.95279, 0.50389, 0.72394]","[(0.94367, 0.96192), (0.49213, 0.51565), (0.71336, 0.73451)]"
OA47,0.10700515547802206,0.09795998960355044,"[0.37381, 0.57982, nan]","[(0.3629, 0.38472), (0.54525, 0.61439), (nan, nan)]","[0.86462, 0.64513, 0.72741]","[(0.84066, 0.88859), (0.63434, 0.65592), (0.71785, 0.73697)]"
HOA17,0.12945362961880982,0.13371776025019103,"[0.32764, 0.75298, 0.22622]","[(0.3177, 0.33759), (0.73488, 0.77108), (0.18464, 0.2678)]","[0.90471, 0.51163, 0.81568]","[(0.89336, 0.91606), (0.50127, 0.52199), (0.80835, 0.82302)]"
OA63,0.17778201418515518,0.15470576410971806,"[0.32232, 0.44731, 0.91837]","[(0.31082, 0.33381), (0.40212, 0.49251), (0.8417, 0.99503)]","[0.89105, 0.57676, 0.73589]","[(0.86411, 0.91799), (0.56466, 0.58886), (0.72542, 0.74635)]"
OA66,0.09859501008329827,0.09624005914884465,"[0.2267, 0.45441, 0.53431]","[(0.21773, 0.23567), (0.43232, 0.47649), (0.46586, 0.60277)]","[0.88776, 0.59671, 0.61899]","[(0.87443, 0.90108), (0.58633, 0.6071), (0.60962, 0.62836)]"
KOA64,0.08390853221486587,0.07990672731824698,"[0.29976, 0.7619, 0.26316]","[(0.29182, 0.3077), (0.74087, 0.78294), (0.18232, 0.34399)]","[0.91889, 0.5188, 0.78638]","[(0.90587, 0.93191), (0.51018, 0.52742), (0.77968, 0.79308)]"
KOA6,0.21753055157766138,0.22607930586595545,"[0.34802, 0.65981, 0.47952]","[(0.33887, 0.35717), (0.63663, 0.68299), (0.43907, 0.51997)]","[0.93428, 0.54208, 0.79536]","[(0.9239, 0.94465), (0.53277, 0.55139), (0.78815, 0.80257)]"
HOA24,0.1181781120467149,0.14880342951175732,"[0.34707, 0.46545, 0.5]","[(0.33765, 0.35649), (0.43598, 0.49493), (0.1901, 0.8099)]","[0.84955, 0.5621, 0.768]","[(0.82852, 0.87058), (0.55228, 0.57191), (0.76007, 0.77592)]"
KOA66,0.03194138901862857,0.03346452115718954,"[0.26704, 0.67968, 0.375]","[(0.25863, 0.27545), (0.65616, 0.70321), (0.18131, 0.56869)]","[0.81629, 0.43259, 0.8383]","[(0.79691, 0.83566), (0.42319, 0.442), (0.83175, 0.84485)]"
OA46,0.023763704605597413,0.0062792800080526566,"[0.28286, 0.61039, 0.5]","[(0.27466, 0.29105), (0.58603, 0.63475), (0.2171, 0.7829)]","[0.86662, 0.65662, 0.64]","[(0.84971, 0.88354), (0.64798, 0.66525), (0.63179, 0.64821)]"
OA55,0.17792481579106043,0.18984844264020778,"[0.28423, 0.33913, 0.74444]","[(0.27146, 0.29699), (0.31304, 0.36522), (0.69242, 0.79647)]","[0.88078, 0.68297, 0.57949]","[(0.86457, 0.89699), (0.67017, 0.69578), (0.56706, 0.59191)]"
KOA71,0.04112426044105233,0.05330645585862932,"[0.33022, 0.63121, 0.625]","[(0.32147, 0.33896), (0.60305, 0.65936), (0.28952, 0.96048)]","[0.80194, 0.51833, 0.81368]","[(0.77876, 0.82511), (0.50905, 0.52762), (0.80679, 0.82058)]"
KOA75,0.0433905941963132,0.043398859178001924,"[0.22262, 0.23904, 0.71429]","[(0.21498, 0.23026), (0.18628, 0.29181), (0.37962, 1.04895)]","[0.87597, 0.72108, 0.49863]","[(0.83575, 0.91619), (0.71285, 0.72932), (0.48954, 0.50771)]"
KOA49,0.2943780737744769,0.27496584516530437,"[0.31996, 0.31981, 0.82554]","[(0.3108, 0.32912), (0.29971, 0.3399), (0.79399, 0.85708)]","[0.90594, 0.65523, 0.6338]","[(0.89478, 0.91711), (0.64615, 0.66431), (0.6252, 0.64241)]"
OA71,-0.04090358342673496,-0.0334555389046456,"[0.30552, 0.42857, nan]","[(0.29138, 0.31966), (0.37132, 0.48583), (nan, nan)]","[0.65157, 0.58945, 0.72008]","[(0.59644, 0.70669), (0.57434, 0.60455), (0.70676, 0.73341)]"
KOA22,0.035092101166415174,0.045764944587029684,"[0.46578, 0.375, 0.2]","[(0.45758, 0.47397), (0.28838, 0.46162), (-0.15062, 0.55062)]","[0.776, 0.70165, 0.76265]","[(0.70291, 0.84909), (0.69413, 0.70917), (0.75569, 0.76961)]"
HOA42,0.17163022914893603,0.18086285762237844,"[0.49123, 0.55804, 0.49541]","[(0.48106, 0.50139), (0.53148, 0.58459), (0.40155, 0.58928)]","[0.77908, 0.6333, 0.8488]","[(0.75775, 0.80041), (0.62356, 0.64304), (0.84199, 0.85561)]"
KOA3,0.023043292714968366,0.007159189134450245,"[0.23322, 0.60168, 1.0]","[(0.22557, 0.24087), (0.56234, 0.64102), (1.0, 1.0)]","[0.84975, 0.53781, 0.69834]","[(0.82113, 0.87836), (0.52879, 0.54682), (0.69024, 0.70644)]"
KOA73,0.13395842472974143,0.13908902335237738,"[0.50936, 0.27273, 0.79856]","[(0.50048, 0.51824), (0.23003, 0.31542), (0.73188, 0.86524)]","[0.75224, 0.72181, 0.78227]","[(0.71639, 0.7881), (0.7139, 0.72972), (0.77506, 0.78947)]"
HOA10,-0.02579148979714202,-0.02575169601269241,"[0.08633, 0.6239, 0.2]","[(0.08054, 0.09212), (0.5841, 0.6637), (-0.15062, 0.55062)]","[0.93902, 0.48131, 0.60964]","[(0.91945, 0.9586), (0.47101, 0.49161), (0.59989, 0.6194)]"
OA37,0.1415312783112361,0.1334469785038152,"[0.37377, 0.27818, 0.625]","[(0.36184, 0.38571), (0.24073, 0.31563), (0.28952, 0.96048)]","[0.84409, 0.73695, 0.62063]","[(0.81399, 0.87419), (0.7261, 0.7478), (0.60915, 0.63211)]"
OA38,0.036698935439382754,0.008995662943768957,"[0.26983, 0.68333, nan]","[(0.26177, 0.27789), (0.61538, 0.75129), (nan, nan)]","[0.96111, 0.67977, 0.59207]","[(0.93287, 0.98935), (0.6713, 0.68825), (0.58321, 0.60093)]"
OA70,0.034850095991338835,0.0017928741492975536,"[0.36853, 0.47826, nan]","[(0.3384, 0.39865), (0.27411, 0.68241), (nan, nan)]","[0.78261, 0.79898, 0.57242]","[(0.61404, 0.95118), (0.77396, 0.82401), (0.54188, 0.60296)]"
HOA36,0.11722453261165419,0.09567334042754096,"[0.47168, 0.48592, 0.61538]","[(0.46271, 0.48065), (0.43845, 0.53338), (0.35092, 0.87985)]","[0.78132, 0.64604, 0.82165]","[(0.74265, 0.81999), (0.63745, 0.65463), (0.81489, 0.82841)]"
KOA26,-0.025565852870918646,-0.13565816627212937,"[0.19115, 0.6199, 0.37736]","[(0.18292, 0.19938), (0.59708, 0.64271), (0.24686, 0.50786)]","[0.81585, 0.63508, 0.59675]","[(0.7979, 0.83379), (0.62503, 0.64512), (0.58737, 0.60612)]"
KOA12,0.10483651520963659,0.0988263806944359,"[0.2071, 0.38851, 0.53061]","[(0.1993, 0.2149), (0.36888, 0.40815), (0.39087, 0.67035)]","[0.92429, 0.66379, 0.52839]","[(0.91374, 0.93483), (0.65471, 0.67286), (0.51972, 0.53706)]"
HOA2,0.05055692798844537,0.044974564910448385,"[0.34671, 0.73226, 0.36364]","[(0.33833, 0.35509), (0.6974, 0.76711), (0.07936, 0.64792)]","[0.81616, 0.48282, 0.86644]","[(0.78594, 0.84639), (0.47402, 0.49161), (0.86059, 0.87228)]"
OA3,0.03727584224529682,0.014677902702345593,"[0.26152, 0.74423, 0.19355]","[(0.25293, 0.2701), (0.72786, 0.7606), (0.13677, 0.25033)]","[0.91595, 0.56775, 0.71823]","[(0.90588, 0.92602), (0.55817, 0.57734), (0.71043, 0.72602)]"
KOA42,0.17009358698439125,0.18902677822451536,"[0.26037, 0.47776, 0.68831]","[(0.25258, 0.26816), (0.45587, 0.49965), (0.58485, 0.79177)]","[0.93215, 0.52831, 0.70702]","[(0.92133, 0.94296), (0.51948, 0.53714), (0.69954, 0.71451)]"
KOA16,0.14359247354109386,0.138341537130383,"[0.34776, 0.73499, 0.36531]","[(0.33951, 0.35601), (0.71441, 0.75558), (0.32267, 0.40794)]","[0.90869, 0.54872, 0.79924]","[(0.8968, 0.92057), (0.54026, 0.55719), (0.79274, 0.80575)]"
KOA60,0.013723505640429267,0.018093955949062948,"[0.1832, 0.47524, 0.38889]","[(0.17623, 0.19018), (0.45073, 0.49974), (0.16368, 0.6141)]","[0.90887, 0.64049, 0.54531]","[(0.89482, 0.92291), (0.63184, 0.64913), (0.53689, 0.55374)]"
KOA14,-0.03526045431117108,-0.008882630273990536,"[0.15347, 0.71011, 0.0]","[(0.14592, 0.16102), (0.68363, 0.73658), (0.0, 0.0)]","[0.92028, 0.44301, 0.71947]","[(0.90448, 0.93608), (0.43261, 0.45341), (0.71062, 0.72832)]"
OA80,0.17610470248415866,0.18075143100981816,"[0.36858, 0.27044, 0.66197]","[(0.35287, 0.38429), (0.2014, 0.33948), (0.55194, 0.772)]","[0.82174, 0.54806, 0.81037]","[(0.77228, 0.8712), (0.53201, 0.56412), (0.79787, 0.82286)]"
OA88,0.13252647358604844,0.16096661393256811,"[0.30766, 0.25615, 0.71429]","[(0.29726, 0.31806), (0.23544, 0.27687), (0.66788, 0.7607)]","[0.86812, 0.77514, 0.50873]","[(0.85354, 0.88269), (0.76596, 0.78433), (0.49856, 0.51891)]"
KOA69,0.10650808943096454,0.08473429135936802,"[0.43881, 0.37281, 1.0]","[(0.42931, 0.44832), (0.31004, 0.43557), (1.0, 1.0)]","[0.78112, 0.62236, 0.81194]","[(0.72802, 0.83421), (0.61308, 0.63165), (0.80454, 0.81934)]"
OA54,0.09438425228523001,0.0714619193181629,"[0.29317, 0.57143, nan]","[(0.28424, 0.3021), (0.51346, 0.62939), (nan, nan)]","[0.92143, 0.53946, 0.75088]","[(0.88991, 0.95295), (0.52969, 0.54924), (0.74251, 0.75924)]"
OA77,0.10337908050850163,0.08067364963486713,"[0.26143, 0.68878, 1.0]","[(0.25132, 0.27154), (0.65726, 0.7203), (1.0, 1.0)]","[0.90024, 0.46386, 0.79688]","[(0.87988, 0.9206), (0.45239, 0.47533), (0.78812, 0.80565)]"
OA59,0.031047048091935574,0.057050394423813426,"[0.22774, 0.25966, 0.4]","[(0.22024, 0.23523), (0.21985, 0.29947), (0.20796, 0.59204)]","[0.86354, 0.68818, 0.5339]","[(0.83318, 0.89391), (0.67991, 0.69645), (0.52515, 0.54265)]"
OA61,0.11983368069098117,0.1815941692927627,"[0.23068, 0.28164, 0.73519]","[(0.2207, 0.24066), (0.26059, 0.30269), (0.68414, 0.78624)]","[0.9319, 0.71312, 0.48634]","[(0.92097, 0.94283), (0.70263, 0.72362), (0.47577, 0.4969)]"
OA9,-0.017583418117425212,-0.041883572021456573,"[0.27689, 0.57711, 0.1875]","[(0.26774, 0.28605), (0.54923, 0.605), (0.05226, 0.32274)]","[0.77302, 0.6135, 0.67911]","[(0.74969, 0.79635), (0.60356, 0.62344), (0.67014, 0.68809)]"
HOA14,0.3419777204628638,0.33560281574686723,"[0.57661, 0.21599, 0.86885]","[(0.56727, 0.58594), (0.19, 0.24198), (0.83097, 0.90674)]","[0.87539, 0.77909, 0.76556]","[(0.85722, 0.89357), (0.77136, 0.78682), (0.7579, 0.77323)]"
HOA19,-0.014166882877936458,-0.02647717338998601,"[0.16154, 0.57001, 0.49383]","[(0.15417, 0.16891), (0.54208, 0.59794), (0.41684, 0.57082)]","[0.95398, 0.67388, 0.5]","[(0.94288, 0.96508), (0.66457, 0.68318), (0.49057, 0.50943)]"
OA84,0.17145462223643806,0.19563800495893863,"[0.7378, 0.62222, 0.66667]","[(0.71816, 0.75744), (0.48056, 0.76388), (0.35868, 0.97465)]","[0.85185, 0.87545, 0.85997]","[(0.7571, 0.9466), (0.86074, 0.89017), (0.84465, 0.87529)]"
HOA26,0.08468603367319666,0.08853453559428906,"[0.43639, 0.53052, 0.0]","[(0.42705, 0.44572), (0.48312, 0.57791), (0.0, 0.0)]","[0.78689, 0.58994, 0.84252]","[(0.74804, 0.82573), (0.58069, 0.5992), (0.83579, 0.84925)]"
OA56,0.11238135608994691,0.11878165513264582,"[0.36575, 0.69469, 0.5625]","[(0.34828, 0.38322), (0.63465, 0.75473), (0.31942, 0.80558)]","[0.87603, 0.51907, 0.84552]","[(0.83451, 0.91755), (0.501, 0.53715), (0.83289, 0.85815)]"
HOA15,0.05826675957740263,-0.017534924730393208,"[0.08139, 0.74335, 0.9]","[(0.07643, 0.08636), (0.71424, 0.77246), (0.71406, 1.08594)]","[0.936, 0.33353, 0.75248]","[(0.91978, 0.95222), (0.32497, 0.34209), (0.74492, 0.76004)]"
HOA39,0.030183256226707506,0.03073710818348208,"[0.32962, 0.59218, nan]","[(0.32082, 0.33842), (0.52019, 0.66417), (nan, nan)]","[0.83799, 0.56924, 0.76028]","[(0.78401, 0.89197), (0.55996, 0.57851), (0.75235, 0.76821)]"
HOA40,0.054638647507775695,0.041521920863925636,"[0.35761, 0.6828, 0.0]","[(0.34925, 0.36596), (0.61591, 0.74968), (0.0, 0.0)]","[0.85106, 0.51314, 0.84423]","[(0.80017, 0.90196), (0.50442, 0.52185), (0.83795, 0.85051)]"
KOA17,0.12075046228957406,0.1327218813190343,"[0.4533, 0.6124, 0.42727]","[(0.44311, 0.4635), (0.58335, 0.64144), (0.33483, 0.51972)]","[0.78338, 0.6013, 0.85004]","[(0.75998, 0.80677), (0.59133, 0.61127), (0.84312, 0.85696)]"
OA1,0.27208415758674953,0.19238465851977052,"[0.17619, 0.22963, 0.82961]","[(0.1686, 0.18377), (0.21242, 0.24684), (0.80435, 0.85487)]","[0.94692, 0.73106, 0.42478]","[(0.93908, 0.95475), (0.72259, 0.73953), (0.41593, 0.43363)]"
OA36,0.1514986310076384,0.18828392950412895,"[0.45921, 0.55556, 0.25]","[(0.44423, 0.47418), (0.50068, 0.61043), (-0.17435, 0.67435)]","[0.91223, 0.64224, 0.80473]","[(0.88117, 0.94328), (0.62784, 0.65664), (0.79323, 0.81622)]"
KOA54,0.17678376830188172,0.183830353167921,"[0.38461, 0.2549, 0.79592]","[(0.37575, 0.39347), (0.22746, 0.28234), (0.68307, 0.90877)]","[0.86149, 0.68315, 0.67865]","[(0.84027, 0.88271), (0.67469, 0.69161), (0.67048, 0.68682)]"
OA58,0.07216993373424165,0.0711832389666391,"[0.23387, 0.3771, 0.9]","[(0.21289, 0.25484), (0.33998, 0.41422), (0.79265, 1.00735)]","[0.83066, 0.65705, 0.57342]","[(0.80257, 0.85874), (0.63376, 0.68035), (0.55285, 0.594)]"
KOA27,-0.053766900592321906,-0.01707706418383841,"[0.10347, 0.36608, 0.54412]","[(0.09803, 0.1089), (0.34098, 0.39118), (0.49118, 0.59706)]","[0.94302, 0.71924, 0.38532]","[(0.93217, 0.95387), (0.71133, 0.72715), (0.37711, 0.39354)]"
OA39,0.18088518816276047,0.1706742158258538,"[0.19261, 0.31767, 0.81522]","[(0.18269, 0.20254), (0.29169, 0.34364), (0.75914, 0.8713)]","[0.93865, 0.64965, 0.52096]","[(0.92616, 0.95114), (0.63782, 0.66148), (0.5095, 0.53243)]"
KOA47,0.2692482146978743,0.2874492190099559,"[0.39756, 0.54303, 0.46667]","[(0.38735, 0.40776), (0.51924, 0.56681), (0.38683, 0.54651)]","[0.88501, 0.50695, 0.85443]","[(0.87042, 0.89961), (0.49662, 0.51729), (0.84769, 0.86117)]"
HOA32,0.04562375876420035,0.050709193956734414,"[0.26876, 0.5718, 0.31915]","[(0.25997, 0.27754), (0.54319, 0.60041), (0.26878, 0.36952)]","[0.85927, 0.56335, 0.70305]","[(0.84154, 0.877), (0.55368, 0.57301), (0.69448, 0.71161)]"
KOA18,0.06669523157555232,0.07302510303574668,"[0.31192, 0.43925, 0.55556]","[(0.30316, 0.32069), (0.39223, 0.48627), (0.23091, 0.8802)]","[0.8627, 0.61513, 0.69225]","[(0.83043, 0.89497), (0.60592, 0.62433), (0.68368, 0.70081)]"
